© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM
Date	Tue May 28 04:39:02 PDT 2019
Analysis ID	17865919

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Mouse Genome 430 2.0 Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Mouse OR Human OR Rat) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->Q175_12mo_Glt1_Multiprobe - 2019-05-28 07:38 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Melanocyte Development and Pigmentation Signaling	7E-01	1.1338934190276817	6.60E-02	RPS6KA5,FGFR1,PIK3R5,KIT,FGFR4,RAP1A,MAPK3	
Role of NFAT in Regulation of the Immune Response	7.07E-01	1.6329931618554523	6.04E-02	FGFR1,GNB4,GNG11,GNG3,PRKCQ,GNG4,PIK3R5,FGFR4,RAP1A,NFKBIA,MAPK3	
Non-Small Cell Lung Cancer Signaling	7.07E-01	0.8164965809277261	6.90E-02	FGFR1,EGFR,PIK3R5,FGFR4,RAP1A,MAPK3	
Epithelial Adherens Junction Signaling	7.11E-01	NaN	6.29E-02	ZYX,FGFR1,EGFR,FGF1,DLL1,TUBB3,RAP1A,ARPC1B,ARPC1A	
Oxidative Ethanol Degradation III	7.15E-01	NaN	1.11E-01	ACSL1,Aldh3b2	
Purine Nucleotides Degradation II (Aerobic)	7.15E-01	NaN	1.11E-01	ADA,ADARB2	
Basal Cell Carcinoma Signaling	7.22E-01	-1.0	7.35E-02	WNT3,BMP4,FZD1,FZD2,FZD4	
MSP-RON Signaling Pathway	7.22E-01	NaN	7.35E-02	FGFR1,CSF1,PIK3R5,FGFR4,PRKCZ	
Neurotrophin/TRK Signaling	7.23E-01	1.3416407864998738	6.98E-02	FGFR1,PIK3R5,SORCS1,FGFR4,RAP1A,MAPK3	
Small Cell Lung Cancer Signaling	7.23E-01	1.3416407864998738	6.98E-02	FGFR1,PIK3R5,FGFR4,PTK2,NFKBIA,TRAF6	
NGF Signaling	7.24E-01	2.1213203435596424	6.50E-02	RPS6KA5,FGFR1,PIK3R5,FGFR4,RAP1A,PRKCZ,MAPK3,TRAF6	
Th1 and Th2 Activation Pathway	7.25E-01	NaN	6.21E-02	FGFR1,DLL1,STAT1,PRKCQ,PIK3R5,FGFR4,IL17RB,ICAM1,NFIL3,S1PR1	
CD28 Signaling in T Helper Cells	7.37E-01	1.889822365046136	6.56E-02	CARD11,FGFR1,PRKCQ,PIK3R5,FGFR4,NFKBIA,ARPC1B,ARPC1A	
IL-15 Signaling	7.38E-01	NaN	7.06E-02	FGFR1,PIK3R5,FGFR4,RAP1A,PTK2,MAPK3	
Caveolar-mediated Endocytosis Signaling	7.4E-01	NaN	7.46E-02	FLOT1,EGFR,FLNC,ITGA4,ITGB3	
Prostate Cancer Signaling	7.43E-01	NaN	6.80E-02	FGFR1,PIK3R5,FGFR4,RAP1A,NFKBIA,FOXO1,MAPK3	
Amyloid Processing	7.52E-01	NaN	8.16E-02	PRKCE,CDK5R1,CAPN10,MAPK3	
Opioid Signaling Pathway	7.62E-01	1.6035674514745464	5.96E-02	PRKCE,GNG11,PRKCQ,CACNB4,RGS17,RAP1A,NFKBIA,RPS6KA5,CACNA2D3,CACNA1C,CLTB,PRKCZ,GRIN3A,MAPK3	
Circadian Rhythm Signaling	7.64E-01	NaN	9.38E-02	PER1,GRIN3A,ADCYAP1R1	
MIF-mediated Glucocorticoid Regulation	7.64E-01	NaN	9.38E-02	NFKBIA,PLA2G4A,MAPK3	
GM-CSF Signaling	7.71E-01	1.6329931618554523	7.23E-02	FGFR1,STAT1,PIK3R5,FGFR4,RAP1A,MAPK3	
Gα12/13 Signaling	7.73E-01	1.414213562373095	6.52E-02	CDH6,FGFR1,MYLPF,PIK3R5,FGFR4,RAP1A,PTK2,NFKBIA,MAPK3	
Heme Biosynthesis from Uroporphyrinogen-III I	7.75E-01	NaN	2.50E-01	CPOX,	
N-acetylglucosamine Degradation II	7.75E-01	NaN	2.50E-01	NAGK,	
Thymine Degradation	7.75E-01	NaN	2.50E-01	DPYD,	
Uracil Degradation II (Reductive)	7.75E-01	NaN	2.50E-01	DPYD,	
Melanoma Signaling	7.77E-01	1.3416407864998738	7.69E-02	FGFR1,PIK3R5,FGFR4,RAP1A,MAPK3	
Role of IL-17A in Arthritis	7.77E-01	NaN	7.69E-02	FGFR1,PIK3R5,FGFR4,NFKBIA,MAPK3	
Germ Cell-Sertoli Cell Junction Signaling	7.83E-01	NaN	6.29E-02	ZYX,FGFR1,TUBB3,Cdc42,PIK3R5,FGFR4,RHOJ,RAP1A,PTK2,PAK3,MAPK3	
Cardiac Hypertrophy Signaling (Enhanced)	7.88E-01	1.5689290811054724	5.52E-02	FGFR1,EDNRA,FGF1,GNG11,PRKCQ,FZD2,PIK3R5,RAP1A,RPS6KA5,IL11,FZD1,FGF11,FGFR4,IL17RB,PRKCZ,MAPK3,PRKCE,WNT3,ATP2A2,PTK2,IL17B,FZD4,ENPP6,PDE8B,CACNA1C,ITGA4	
Gαs Signaling	7.88E-01	1.0	7.00E-02	GNB4,GNG11,GNG3,GNG4,PTGER4,RAP1A,MAPK3	
PDGF Signaling	7.88E-01	1.1338934190276817	7.00E-02	FGFR1,OCRL,STAT1,PIK3R5,FGFR4,RAP1A,MAPK3	
Gαi Signaling	7.92E-01	0.4472135954999579	6.78E-02	GNB4,GNG11,GNG3,GNG4,GRM7,RAP1A,MAPK3,S1PR1	
NRF2-mediated Oxidative Stress Response	7.96E-01	1.6329931618554523	6.22E-02	PRKCE,FGFR1,DNAJC10,DNAJB1,PRKCQ,HSPB8,PIK3R5,FGFR4,RAP1A,PRKCZ,MAPK3,HERPUD1	
Mitochondrial L-carnitine Shuttle Pathway	7.96E-01	NaN	1.25E-01	ACSL1,ACSL3	
Parkinson's Signaling	7.96E-01	NaN	1.25E-01	SNCA,UCHL1	
Ubiquinol-10 Biosynthesis (Eukaryotic)	7.96E-01	NaN	1.25E-01	CYP26B1,MICAL2	
Remodeling of Epithelial Adherens Junctions	7.97E-01	NaN	7.81E-02	ZYX,TUBB3,ARPC1B,DNM3,ARPC1A	
Role of PI3K/AKT Signaling in the Pathogenesis of Influenza	7.97E-01	1.3416407864998738	7.81E-02	FGFR1,PIK3R5,FGFR4,NFKBIA,MAPK3	
Endothelin-1 Signaling	8.07E-01	2.3094010767585034	6.25E-02	PRKCE,FGFR1,EDNRA,PRKCQ,PIK3R5,CASQ1,FGFR4,PLD1,RAP1A,PRKCZ,PLA2G4A,MAPK3	
HIF1α Signaling	8.07E-01	NaN	6.84E-02	FGFR1,MMP2,VEGFA,PIK3R5,FGFR4,RAP1A,MMP24,MAPK3	
IL-6 Signaling	8.13E-01	1.0	6.67E-02	FGFR1,VEGFA,PIK3R5,IL1RAP,FGFR4,RAP1A,NFKBIA,MAPK3,TRAF6	
Type I Diabetes Mellitus Signaling	8.2E-01	1.3416407864998738	7.14E-02	PTPRN,STAT1,IL1RAP,TRADD,NFKBIA,ICA1,TRAF6	
RhoA Signaling	8.21E-01	2.6457513110645903	6.90E-02	SEPT8,MYLPF,ANLN,PLD1,PTK2,ARPC1B,ARPC1A,SEPT1	
IL-9 Signaling	8.22E-01	1.0	8.70E-02	FGFR1,STAT1,PIK3R5,FGFR4	
ILK Signaling	8.29E-01	0.9045340337332909	6.32E-02	RPS6KA5,FGFR1,Cdc42,VEGFA,PPM1L,PIK3R5,FLNC,ITGB3,FGFR4,RHOJ,PTK2,MAPK3	
Apoptosis Signaling	8.36E-01	-1.1338934190276817	7.22E-02	PRKCE,BCL2L11,PRKCQ,CAPN10,RAP1A,NFKBIA,MAPK3	
T Cell Receptor Signaling	8.36E-01	NaN	6.96E-02	CARD11,FGFR1,PRKCQ,PIK3R5,FGFR4,RAP1A,NFKBIA,MAPK3	
Th1 Pathway	8.36E-01	1.889822365046136	6.96E-02	FGFR1,DLL1,STAT1,PRKCQ,PIK3R5,FGFR4,ICAM1,NFIL3	
Adenosine Nucleotides Degradation II	8.42E-01	NaN	1.33E-01	ADA,ADARB2	
Superpathway of Citrulline Metabolism	8.42E-01	NaN	1.33E-01	GLS2,ASL	
Role of JAK1 and JAK3 in γc Cytokine Signaling	8.42E-01	NaN	7.59E-02	FGFR1,STAT1,PIK3R5,FGFR4,RAP1A,MAPK3	
ErbB2-ErbB3 Signaling	8.61E-01	1.6329931618554523	7.69E-02	FGFR1,PIK3R5,FGFR4,RAP1A,FOXO1,MAPK3	
Superpathway of Inositol Phosphate Compounds	8.63E-01	1.0690449676496976	6.22E-02	FGFR1,DUSP8,EGFR,PTPRN,PPFIA2,DUSP15,PIK3R5,KIT,OCRL,PPTC7,EYA4,NUDT16,FGFR4,DUSP16	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	8.68E-01	1.6666666666666667	6.87E-02	DUSP8,OCRL,PPTC7,PTPRN,PPFIA2,DUSP15,EYA4,NUDT16,DUSP16	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	8.68E-01	1.6666666666666667	6.87E-02	DUSP8,OCRL,PPTC7,PTPRN,PPFIA2,DUSP15,EYA4,NUDT16,DUSP16	
Role of Pattern Recognition Receptors in Recognition of Bacteria and Viruses	8.73E-01	2.1213203435596424	6.71E-02	PRKCE,FGFR1,IL11,PRKCQ,PIK3R5,FGFR4,PRKCZ,IL17B,MAPK3,TRAF6	
Ephrin A Signaling	8.81E-01	NaN	8.33E-02	EPHA10,FGFR1,PIK3R5,FGFR4,PTK2	
Acetate Conversion to Acetyl-CoA	8.9E-01	NaN	3.33E-01	ACSL1,	
Glycerol-3-phosphate Shuttle	8.9E-01	NaN	3.33E-01	GPD1,	
Histidine Degradation VI	8.91E-01	NaN	1.43E-01	CYP26B1,MICAL2	
Amyotrophic Lateral Sclerosis Signaling	9.15E-01	0.3779644730092272	7.27E-02	FGFR1,VEGFA,PIK3R5,CACNA1C,CAPN10,FGFR4,GRIA4,GRIN3A	
Apelin Endothelial Signaling Pathway	9.28E-01	1.6666666666666667	7.09E-02	PRKCE,FGFR1,PRKCQ,PIK3R5,FGFR4,RAP1A,PRKCZ,ICAM1,MAPK3	
VEGF Signaling	9.31E-01	1.1338934190276817	7.34E-02	FGFR1,VEGFA,PIK3R5,FGFR4,RAP1A,PTK2,FOXO1,MAPK3	
Gap Junction Signaling	9.33E-01	NaN	6.50E-02	PRKCE,FGFR1,GJB1,EGFR,TUBB3,GJC2,PRKCQ,PIK3R5,RAP1A,FGFR4,GRIA4,PRKCZ,MAPK3	
B Cell Receptor Signaling	9.38E-01	1.7320508075688774	6.63E-02	BCL6,FGFR1,OCRL,PRKCQ,PIK3R5,APBB1IP,FGFR4,RAP1A,PTK2,NFKBIA,FOXO1,MAPK3	
IL-17A Signaling in Airway Cells	9.4E-01	1.6329931618554523	8.11E-02	FGFR1,PIK3R5,FGFR4,NFKBIA,MAPK3,TRAF6	
FGF Signaling	9.41E-01	1.1338934190276817	7.69E-02	RPS6KA5,FGFR1,FGF1,PIK3R5,FGF11,FGFR4,MAPK3	
Sphingosine-1-phosphate Signaling	9.59E-01	0.7071067811865475	7.20E-02	FGFR1,Cdc42,PIK3R5,CASQ1,FGFR4,RHOJ,PTK2,MAPK3,S1PR1	
FLT3 Signaling in Hematopoietic Progenitor Cells	9.59E-01	1.889822365046136	7.78E-02	RPS6KA5,FGFR1,STAT1,PIK3R5,FGFR4,RAP1A,MAPK3	
Synaptic Long Term Depression	9.77E-01	2.3094010767585034	6.74E-02	PRKCE,PRKCQ,CACNB4,CACNA2D3,PPM1L,GRM7,CACNA1C,GRIA4,RAP1A,PRKCZ,PLA2G4A,MAPK3	
IL-1 Signaling	9.78E-01	NaN	7.87E-02	GNB4,GNG11,GNG3,GNG4,IL1RAP,NFKBIA,TRAF6	
FcγRIIB Signaling in B Lymphocytes	9.98E-01	1.0	7.95E-02	FGFR1,CACNB4,CACNA2D3,PIK3R5,CACNA1C,FGFR4,RAP1A	
Calcium-induced T Lymphocyte Apoptosis	1E00	0.4472135954999579	9.09E-02	PRKCE,PRKCQ,NR4A1,ATP2A2,PRKCZ	
Ephrin B Signaling	1E00	NaN	8.45E-02	GNB4,GNG11,GNG3,GNG4,PTK2,MAPK3	
Acyl-CoA Hydrolysis	1.01E00	NaN	1.67E-01	ACOT7,ACOT9	
Fatty Acid Activation	1.01E00	NaN	1.67E-01	ACSL1,ACSL3	
Phagosome Formation	1.02E00	NaN	7.44E-02	PRKCE,FGFR1,Cdc42,PRKCQ,PIK3R5,ITGA4,FGFR4,RHOJ,PRKCZ	
Glutamate Receptor Signaling	1.03E00	NaN	9.26E-02	HOMER1,GNG11,GRM7,GRIA4,GRIN3A	
PKCθ Signaling in T Lymphocytes	1.03E00	1.414213562373095	7.05E-02	CARD11,FGFR1,PRKCQ,CACNB4,CACNA2D3,PIK3R5,CACNA1C,FGFR4,RAP1A,NFKBIA,MAPK3	
Renal Cell Carcinoma Signaling	1.04E00	1.6329931618554523	8.14E-02	FGFR1,VEGFA,PIK3R5,FGFR4,RAP1A,PAK3,MAPK3	
EGF Signaling	1.05E00	0.8164965809277261	8.70E-02	FGFR1,EGFR,STAT1,PIK3R5,FGFR4,MAPK3	
Docosahexaenoic Acid (DHA) Signaling	1.05E00	NaN	9.43E-02	FGFR1,PIK3R5,BIK,FGFR4,FOXO1	
Glutamine Degradation I	1.06E00	NaN	5.00E-01	GLS2,	
Thyroid Hormone Metabolism I (via Deiodination)	1.06E00	NaN	5.00E-01	DIO2,	
Thyronamine and Iodothyronamine Metabolism	1.06E00	NaN	5.00E-01	DIO2,	
Regulation of Actin-based Motility by Rho	1.06E00	2.4494897427831783	8.24E-02	Cdc42,MYLPF,ITGA4,RHOJ,ARPC1B,PAK3,ARPC1A	
Calcium Signaling	1.06E00	0.6324555320336759	6.84E-02	CACNB4,TNNT2,TNNI1,MICU1,CASQ1,ATP2A2,RAP1A,SLC8A3,CACNA2D3,CACNA1C,GRIA4,GRIN3A,MAPK3	
Pregnenolone Biosynthesis	1.07E00	NaN	1.82E-01	CYP26B1,MICAL2	
Role of IL-17F in Allergic Inflammatory Airway Diseases	1.08E00	NaN	1.08E-01	RPS6KA5,IL11,MAPK3,TRAF6	
Corticotropin Releasing Hormone Signaling	1.08E00	1.0	7.41E-02	PRKCE,VEGFA,PRKCQ,CACNB4,NR4A1,CACNA2D3,CACNA1C,RAP1A,PRKCZ,MAPK3	
T Cell Exhaustion Signaling Pathway	1.09E00	-0.3333333333333333	7.24E-02	BCL6,FGFR1,STAT1,VEGFA,PRKCQ,PPM1L,PIK3R5,FGFR4,RAP1A,FOXO1,MAPK3	
Paxillin Signaling	1.09E00	2.1213203435596424	7.69E-02	FGFR1,PIK3R5,ITGA4,ITGB3,FGFR4,TLN2,RAP1A,PTK2,PAK3	
Ceramide Signaling	1.09E00	0.7071067811865475	8.00E-02	FGFR1,PPM1L,PIK3R5,FGFR4,RAP1A,PRKCZ,MAPK3,S1PR1	
Actin Nucleation by ARP-WASP Complex	1.1E00	2.23606797749979	8.96E-02	Cdc42,ITGA4,RHOJ,RAP1A,ARPC1B,ARPC1A	
Lymphotoxin β Receptor Signaling	1.1E00	1.6329931618554523	8.96E-02	FGFR1,PIK3R5,FGFR4,NFKBIA,MAPK3,TRAF6	
Actin Cytoskeleton Signaling	1.15E00	2.886751345948129	6.82E-02	FGFR1,FGF1,PIK3R5,TLN2,RAP1A,PTK2,ARPC1B,PAK3,MYLPF,ITGA4,FGF11,CYFIP2,FGFR4,ARPC1A,MAPK3	
Mouse Embryonic Stem Cell Pluripotency	1.15E00	0.3333333333333333	7.89E-02	FGFR1,BMP4,FZD1,FZD2,PIK3R5,FGFR4,RAP1A,FZD4,MAPK3	
Notch Signaling	1.15E00	NaN	1.14E-01	CNTN1,DLL1,HES5,LFNG	
Cholecystokinin/Gastrin-mediated Signaling	1.17E00	2.1213203435596424	7.96E-02	PRKCE,EGFR,Cdc42,PRKCQ,RHOJ,RAP1A,PTK2,PRKCZ,MAPK3	
Insulin Receptor Signaling	1.19E00	0.9045340337332909	7.53E-02	PPP1R3D,FGFR1,OCRL,RPTOR,PIK3R5,LIPE,FGFR4,RAP1A,PRKCZ,FOXO1,MAPK3	
GP6 Signaling Pathway	1.2E00	2.5298221281347035	7.81E-02	PRKCE,FGFR1,PRKCQ,PIK3R5,APBB1IP,ITGB3,COL2A1,FGFR4,PTK2,PRKCZ	
CD40 Signaling	1.22E00	1.1338934190276817	8.97E-02	FGFR1,PIK3R5,FGFR4,NFKBIA,ICAM1,MAPK3,TRAF6	
IL-12 Signaling and Production in Macrophages	1.22E00	NaN	7.87E-02	PRKCE,FGFR1,APOD,STAT1,PRKCQ,PIK3R5,FGFR4,PRKCZ,MAPK3,TRAF6	
UVA-Induced MAPK Signaling	1.23E00	1.414213562373095	8.18E-02	TIPARP,RPS6KA5,FGFR1,EGFR,STAT1,PIK3R5,FGFR4,RAP1A,MAPK3	
Inhibition of Matrix Metalloproteases	1.23E00	0.0	1.21E-01	MMP2,TFPI2,TIMP2,MMP24	
Calcium Transport I	1.23E00	NaN	2.22E-01	ANXA5,ATP2A2	
Phospholipase C Signaling	1.25E00	3.3166247903554	6.96E-02	PRKCE,GNB4,Cdc42,GNG11,PRKCQ,PLD1,RHOJ,RAP1A,GNG3,ARHGEF2,MYLPF,GNG4,ITGA4,PRKCZ,PLA2G4A,MAPK3	
Human Embryonic Stem Cell Pluripotency	1.26E00	NaN	7.75E-02	FGFR1,WNT3,BMP4,FZD1,SALL4,FZD2,PIK3R5,FGFR4,FOXO1,FZD4,S1PR1	
Osteoarthritis Pathway	1.26E00	0.9045340337332909	7.22E-02	FGFR1,SP7,VEGFA,FZD2,ANXA5,ANXA2,CASQ1,FZD4,OCRL,PPARGC1A,FZD1,IL1RAP,ITGA4,COL2A1	
Fc Epsilon RI Signaling	1.26E00	2.5298221281347035	8.00E-02	PRKCE,FGFR1,OCRL,PRKCQ,PIK3R5,FGFR4,RAP1A,PRKCZ,PLA2G4A,MAPK3	
VDR/RXR Activation	1.27E00	-2.0	9.21E-02	PRKCE,PRKCQ,IGFBP5,NCOR1,GADD45A,PRKCZ,FOXO1	
IL-17A Signaling in Fibroblasts	1.27E00	NaN	1.25E-01	CEBPD,NFKBIA,MAPK3,TRAF6	
Synaptic Long Term Potentiation	1.28E00	2.3333333333333335	8.06E-02	PRKCE,PPP1R3D,PRKCQ,GRM7,CACNA1C,GRIA4,RAP1A,PRKCZ,GRIN3A,MAPK3	
Fcγ Receptor-mediated Phagocytosis in Macrophages and Monocytes	1.29E00	2.82842712474619	8.79E-02	PRKCE,PRKCQ,TLN2,PLD1,PRKCZ,ARPC1B,ARPC1A,MAPK3	
Regulation of the Epithelial-Mesenchymal Transition Pathway	1.29E00	NaN	7.29E-02	FGFR1,WNT3,EGFR,FGF1,MMP2,FZD2,PIK3R5,RAP1A,FZD4,FZD1,PARD6B,FGF11,FGFR4,MAPK3	
Agrin Interactions at Neuromuscular Junction	1.29E00	1.889822365046136	9.33E-02	EGFR,ITGA4,ITGB3,RAP1A,PTK2,PAK3,MAPK3	
Glioma Signaling	1.3E00	1.6666666666666667	8.13E-02	PRKCE,FGFR1,EGFR,E2F2,PRKCQ,PIK3R5,FGFR4,RAP1A,PRKCZ,MAPK3	
3-phosphoinositide Biosynthesis	1.31E00	1.0690449676496976	7.33E-02	FGFR1,DUSP8,EGFR,PTPRN,PPFIA2,DUSP15,PIK3R5,KIT,OCRL,PPTC7,EYA4,NUDT16,FGFR4,DUSP16	
SAPK/JNK Signaling	1.31E00	0.7071067811865475	8.49E-02	FGFR1,DUSP8,MAPK8IP1,GNG11,PIK3R5,GADD45A,FGFR4,RAP1A,TRADD	
p70S6K Signaling	1.31E00	1.507556722888818	7.91E-02	PRKCE,FGFR1,EGFR,PRKCQ,PPM1L,PIK3R5,FGFR4,PLD1,RAP1A,PRKCZ,MAPK3	
G Protein Signaling Mediated by Tubby	1.31E00	NaN	1.29E-01	GNB4,GNG11,GNG3,GNG4	
14-3-3-mediated Signaling	1.33E00	2.3333333333333335	7.97E-02	PRKCE,FGFR1,SNCA,TUBB3,PRKCQ,PIK3R5,FGFR4,RAP1A,PRKCZ,FOXO1,MAPK3	
Anandamide Degradation	1.35E00	NaN	1.00E00	FAAH,	
Asparagine Biosynthesis I	1.35E00	NaN	1.00E00	ASNS,	
Pancreatic Adenocarcinoma Signaling	1.36E00	0.3333333333333333	8.33E-02	HBEGF,FGFR1,EGFR,STAT1,VEGFA,E2F2,PIK3R5,FGFR4,PLD1,MAPK3	
Hepatic Cholestasis	1.37E00	NaN	7.65E-02	PRKCE,SLC4A2,PRKCQ,TIRAP,SLCO3A1,PPARA,NFKBIA,IL17B,IL11,IL1RAP,FGFR4,PRKCZ,TRAF6	
RhoGDI Signaling	1.37E00	-2.82842712474619	7.65E-02	GNB4,Cdc42,GNG11,RHOJ,ARPC1B,PAK3,CDH6,GNG3,ARHGEF2,MYLPF,GNG4,ITGA4,ARPC1A	
Molecular Mechanisms of Cancer	1.37E00	NaN	6.48E-02	FGFR1,BCL2L11,Cdc42,PRKCQ,FZD2,PIK3R5,RAP1A,NFKBIA,PAK3,BMP4,FZD1,E2F2,FGFR4,PRKCZ,FOXO1,MAPK3,PRKCE,WNT3,NLK,RHOJ,PTK2,FZD4,ARHGEF2,ITGA4,CDK16	
Stearate Biosynthesis I (Animals)	1.37E00	1.3416407864998738	1.16E-01	ZADH2,ACSL1,ACSL3,ACOT7,ACOT9	
GPCR-Mediated Nutrient Sensing in Enteroendocrine Cells	1.38E00	1.6666666666666667	8.74E-02	PRKCE,GNG11,GNG3,PRKCQ,CACNB4,GNG4,CACNA2D3,CACNA1C,PRKCZ	
Angiopoietin Signaling	1.38E00	1.3416407864998738	9.20E-02	FGFR1,PIK3R5,FGFR4,RAP1A,PTK2,NFKBIA,FOXO1,PAK3	
Factors Promoting Cardiogenesis in Vertebrates	1.38E00	NaN	9.20E-02	PRKCE,WNT3,BMP4,FZD1,PRKCQ,FZD2,PRKCZ,FZD4	
IL-7 Signaling Pathway	1.38E00	1.6329931618554523	9.20E-02	BCL6,FGFR1,STAT1,PIK3R5,FGFR4,PTK2,FOXO1,MAPK3	
HGF Signaling	1.4E00	2.5298221281347035	8.47E-02	PRKCE,FGFR1,PRKCQ,PIK3R5,ITGA4,FGFR4,RAP1A,PTK2,PRKCZ,MAPK3	
Synaptogenesis Signaling Pathway	1.41E00	1.7888543819998317	6.80E-02	PRKCE,EPHA10,FGFR1,STXBP2,CACNB4,PIK3R5,RAP1A,ARPC1B,NLGN2,CDH6,SYN1,SNCA,SYT12,GRM7,FGFR4,GRIA4,CPLX3,GRIN3A,SYT9,ARPC1A,MAPK3	
Semaphorin Signaling in Neurons	1.41E00	NaN	1.07E-01	Cdc42,RHOJ,PTK2,DPYSL5,PAK3,MAPK3	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	1.42E00	NaN	6.82E-02	PRKCE,FGFR1,WNT3,CEBPD,VEGFA,PRKCQ,FZD2,PIK3R5,NLK,RAP1A,TRADD,NFKBIA,FZD4,FZD1,CSF1,IL1RAP,FGFR4,PRKCZ,ICAM1,MAPK3,TRAF6	
SPINK1 General Cancer Pathway	1.43E00	1.1338934190276817	1.00E-01	FGFR1,EGFR,Mt1,PIK3R5,FGFR4,RAP1A,MAPK3	
CNTF Signaling	1.46E00	1.889822365046136	1.01E-01	RPS6KA5,FGFR1,STAT1,PIK3R5,FGFR4,RAP1A,MAPK3	
PPAR Signaling	1.47E00	-1.6666666666666667	9.09E-02	PPARGC1A,IL1RAP,PPARA,NCOR1,RAP1A,NFKBIA,CITED2,MAPK3,TRAF6	
Natural Killer Cell Signaling	1.49E00	NaN	8.77E-02	PRKCE,FGFR1,OCRL,PRKCQ,PIK3R5,FGFR4,RAP1A,PRKCZ,PAK3,MAPK3	
Cardiac β-adrenergic Signaling	1.49E00	-0.8164965809277261	8.46E-02	PPP1R3D,GNB4,SLC8A3,ENPP6,GNG11,GNG3,PDE8B,GNG4,PPM1L,CACNA1C,ATP2A2	
IGF-1 Signaling	1.51E00	1.889822365046136	8.85E-02	FGFR1,CYR61,PIK3R5,IGFBP5,FGFR4,RAP1A,PTK2,PRKCZ,FOXO1,MAPK3	
Renin-Angiotensin Signaling	1.51E00	2.5298221281347035	8.53E-02	PRKCE,FGFR1,STAT1,PRKCQ,PIK3R5,FGFR4,RAP1A,PTK2,PRKCZ,PAK3,MAPK3	
Role of NANOG in Mammalian Embryonic Stem Cell Pluripotency	1.51E00	1.6329931618554523	8.53E-02	FGFR1,WNT3,BMP4,FZD1,SALL4,FZD2,PIK3R5,FGFR4,RAP1A,FZD4,MAPK3	
NF-κB Signaling	1.52E00	2.6726124191242437	7.87E-02	FGFR1,EGFR,TAB3,PRKCQ,TIRAP,PIK3R5,RAP1A,TRADD,NFKBIA,CARD11,BMP4,FGFR4,PRKCZ,TRAF6	
Neuropathic Pain Signaling In Dorsal Horn Neurons	1.54E00	1.8973665961010275	8.93E-02	PRKCE,FGFR1,PRKCQ,PIK3R5,GRM7,FGFR4,GRIA4,PRKCZ,GRIN3A,MAPK3	
Clathrin-mediated Endocytosis Signaling	1.54E00	NaN	7.73E-02	FGFR1,SNAP91,FGF1,APOD,VEGFA,PIK3R5,AMPH,ARPC1B,MYO1E,ITGB3,CLTB,FGF11,FGFR4,DNM3,ARPC1A	
UVC-Induced MAPK Signaling	1.55E00	1.6329931618554523	1.15E-01	PRKCE,EGFR,PRKCQ,RAP1A,PRKCZ,MAPK3	
γ-linolenate Biosynthesis II (Animals)	1.56E00	NaN	2.00E-01	ACSL1,ACSL3,FADS1	
ErbB4 Signaling	1.57E00	2.1213203435596424	1.00E-01	PRKCE,FGFR1,PRKCQ,PIK3R5,FGFR4,RAP1A,PRKCZ,MAPK3	
LPS-stimulated MAPK Signaling	1.57E00	1.6666666666666667	9.47E-02	PRKCE,FGFR1,PRKCQ,PIK3R5,FGFR4,RAP1A,PRKCZ,NFKBIA,MAPK3	
Adenine and Adenosine Salvage III	1.57E00	NaN	3.33E-01	ADA,ADARB2	
Purine Ribonucleosides Degradation to Ribose-1-phosphate	1.57E00	NaN	3.33E-01	ADA,ADARB2	
Glioblastoma Multiforme Signaling	1.58E00	0.5773502691896258	8.00E-02	FGFR1,WNT3,EGFR,Cdc42,FZD2,PIK3R5,RHOJ,RAP1A,FZD4,FZD1,E2F2,FGFR4,FOXO1,MAPK3	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	1.58E00	NaN	8.00E-02	FGFR1,EDNRA,EGFR,BAMBI,FGF1,MMP2,VEGFA,IGFBP5,TIMP2,STAT1,CSF1,IL1RAP,COL2A1,ICAM1	
Apelin Cardiomyocyte Signaling Pathway	1.58E00	1.6666666666666667	9.09E-02	PRKCE,FGFR1,SLC8A3,MYLPF,PRKCQ,PIK3R5,ATP2A2,FGFR4,PRKCZ,MAPK3	
TR/RXR Activation	1.6E00	NaN	9.57E-02	FGFR1,PPARGC1A,SYT12,PIK3R5,NCOR1,FGFR4,DIO2,SLC16A3,KLF9	
