© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->hdMouse_Microarray_Final->R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM
Workspace	My Projects
Project	hdMouse_Microarray_Final
Analysis	R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM
Date	Tue May 28 04:25:23 PDT 2019
Analysis ID	17865872

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Mouse Genome 430 2.0 Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(species = Rat OR Human OR Mouse) AND
(confidence = Experimentally Observed)

Canonical Pathways for My Projects->hdMouse_Microarray_Final->R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	SIRT1	0.593	transcription regulator	Inhibited	-3.035	 	0.032	-3.298	4.31E-02	ABCA1,ADAR,AGT,ANO1,ANXA4,APLN,AQP11,BCLAF1,BDNF,BIRC3,CCND1,CCND2,CCND3,CD36,CDKN1A,CMPK2,CNR1,CNTN6,DBP,DDX58,DDX60,DHX58,EDEM1,EIF2S2,EP300,EPAS1,ERO1A,FASN,FGFR3,FOXO3,GADD45A,HELZ2,HIF1A,HIST2H2BF,HIVEP3,HJURP,HLA-A,HLA-DQA1,HLA-DQB1,HMGCR,IFI44,IFIT1B,Igtp,Iigp1,IRF7,IRGM,Irgm1,KALRN,KIF13B,LDLR,LGALS3BP,LRCH1,MAPT,MMP2,MVK,NCAM2,NLGN2,NLRC5,NPNT,NR1D1,Oasl2,PARP12,PARP14,PCSK2,PHB,POLR1A,PRMT3,RAC1,RBPJL,RGS16,RNF213,ROCK1,RSAD2,RTP4,SEC61A1,SIPA1L3,SNRNP70,SSBP3,STAT1,TAP1,USP18,ZNF296	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	ERK1/2	 	group	Inhibited	-2.304	 	-0.037	-2.041	4.34E-02	ABCA1,ABCC6,APH1A,APLN,ATF6,B2M,BDNF,BIRC2,BRCA1,CACNA1C,CAT,CCL22,CCND1,CCND2,CD40,CD44,CDC25C,CDKN1A,CEBPA,COL3A1,CYP46A1,DDIT3,EFNB2,F3,FGFR2,FKBP5,FZD1,GAD1,GJA1,HBEGF,HLA-A,HPGD,ICAM1,ID1,IFIT1,IGF1R,IL11,IL17RD,JUN,KIF2C,MMP2,NR4A3,PKM,POMC,PSMB8,PTGES,PTN,S100A6,SOX9,SPRY4,TAP1,TAPBP,VCAM1,VCAN,VEGFA,VNN1,WISP1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	WNT1	 	cytokine	 	-1.929	 	-0.058	-1.747	4.36E-02	CCND1,CCND2,CCND3,COL3A1,DLL1,EDN1,ETV4,HES5,NOTCH3,NOTCH4,WISP1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	TAZ	 	enzyme	 	0.410	 	0.019	0.335	4.39E-02	ALDOC,BDNF,COL1A1,COL5A1,COX4I2,CYR61,DICER1,EDN1,HIF1A,KDM3A,LDHA,LDLR,PKM,SAMD4A,VEGFA,VEGFB,VLDLR	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	mir-182	 	microrna	 	-1.092	 	0.057	-1.320	4.39E-02	ADCY6,BRMS1L,CDH4,CDK6,COL11A2,FNDC3A,FOXO3,GHR,LRP6,MTSS1,NCAM1,NFASC,NLGN2,RASA1,RPS6KB1,SOS1,VIM	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	F2R	0.958	g-protein coupled receptor	Inhibited	-2.353	 	-0.056	-2.189	4.41E-02	ANGPT1,CYR61,F2R,FGFR2,GJA1,GNA12,GNA13,MCAM,SERPINB5,VCAM1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	MBD3	 	enzyme	 	 	 	 	 	4.49E-02	BCAT2,CCND1,CCND2,CD44,DIXDC1,DPP4,EP300,FBXW4,FZD1,FZD4,FZD5,FZD7,HTRA1,MEF2A,NKD1,PAX6,PEG3,PPP2R2C,PRICKLE1,SCD,SIRT1,SLC9A3R1,WISP1,WNT5A,WNT7A,WNT7B	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	BNIP3L	 	other	 	-0.300	 	0.018	-0.377	4.55E-02	ALAS2,ANK1,CCND3,CD47,CENPE,CKAP2,Dleu2,E2F1,EIF2AK1,GADD45A,GPSM2,HASPIN,MYBL2,NFKBIA,NT5C3A,NUF2,PIK3CD,TFDP2,TFRC,TIMP2	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	SP3	 	transcription regulator	 	0.051	 	-0.048	0.186	4.61E-02	ABCA1,ADD3,AEBP1,ALOX15B,ASNS,CBS/CBSL,CCND1,CD40,CDC25B,CDKN1A,CEACAM1,CEBPA,CHI3L1,CITED2,COL1A1,COL1A2,COL7A1,CYP46A1,CYP51A1,CYP7B1,EGFR,EIF2AK2,F2R,GABRA4,GHR,GRIN1,IGF1R,JAM2,JUN,LDLR,LHCGR,MET,MMP2,NFKB1,OLIG2,PADI4,PCYT1A,PEMT,PGR,RRAS,SLC2A3,STAT1,TIMP2,TSPO,VEGFA	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	HNRNPA2B1	 	other	 	 	 	 	 	4.63E-02	ABCC6,ACSL5,ADORA2B,ANXA7,ATG12,ATRX,CADM1,CP,DCLK1,ELOVL7,ENTPD1,ERBB3,EYA4,FHL1,FZD8,GJA1,GPRC5B,HIPK2,HNMT,IGFBP2,ITPRID2,LETM2,LPAR1,MEIS2,MEST,MFHAS1,NOVA1,NRCAM,NTRK3,P4HA1,PAPPA,PHACTR2,PKM,PLCB4,RIMKLB,SEMA3B,SLC1A2,SRI,SVEP1,TLE1,TNS3,TOX3,VCAN	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	CNR1	-0.885	g-protein coupled receptor	 	-1.005	 	-0.035	-0.783	4.64E-02	ALPL,BDNF,BMP15,BMP4,BMP7,CDCA3,CDK5RAP3,CEACAM1,CNR1,CXCL10,DDX25,DDX4,DLL1,DRD2,EPS8,FASN,GAD1,HAGH,HEYL,HPRT1,IGF1R,LRP4,MDK,MESD,NDN,NDP,NR3C1,PAFAH1B1,PAX6,PDGFRA,RAC1,RGMA,RXRG,S100A6,S100B,SLC22A17,SLC29A1,SLIT2,SOCS5,STAM2,TDGF1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	S100A8	 	other	 	1.322	 	-0.008	1.377	4.85E-02	ACSS1,ADAMTS1,ALDH1A1,ALPL,APLN,BECN1,BHLHE40,BIRC2,BMF,CASP1,CCND1,Cdkn1c,CNTN6,CP,CPM,CXCL10,CXCL14,EFNA1,ENTPD2,FXYD1,GJB2,GPR37L1,ICAM1,IDO1,IL33,KLF15,NFKB1,NFKBIA,NGFR,NR4A3,NTRK3,PHLDA1,PTGES,RAB20,ROBO2,RXRG,SCUBE1,SEMA3B,SHC3,SLC26A1,SOCS7,TNFAIP8,TXNIP,USP18,VCAM1,VCAN	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	ZBTB17	 	transcription regulator	Inhibited	-2.068	 	0.034	-2.205	5.13E-02	CDC20,CDKN1A,CKAP2,DCT,DDIT3,ECT2,EDA2R,HMMR,JUN,KIF20A,KIF22,KIF2C,KIT,LRRN3,NUF2,PSRC1,RACGAP1,RRM2B,SGO2,TNFAIP2,TPX2	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	NOX1	 	enzyme	Inhibited	-2.219	 	-0.038	-2.134	5.14E-02	EGFR,EPAS1,NFKBIA,PAK1,SMAD7	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	TOP1	0.681	enzyme	 	1.960	 	-0.034	2.027	5.14E-02	ASNS,CDK5,CDKN1A,HIF1A,MECP2	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	NORAD	 	other	Inhibited	-2.496	 	-0.069	-2.248	5.29E-02	BASP1,BHLHE40,CHST11,COL4A1,COL5A1,ID3,JUN,LMCD1,RHOB,SEC14L2,SPOCK1,SSBP3,TNFRSF12A	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	THRB	 	ligand-dependent nuclear receptor	 	-1.889	 	-0.010	-1.829	5.50E-02	ABCD2,AKT2,ATP2A2,CASP1,CCND1,CCND2,CCND3,CDK6,CDKN2D,CSNK1A1,CXCL10,Cxcl11,EGFR,ERBB3,FASN,FGFR3,FRZB,FSTL1,FZD1,FZD4,FZD7,FZD8,FZD9,HEPACAM,HIF1A,ID1,IGF1R,IGFBP2,JUN,LDLR,MET,MMP2,MMP7,NKD1,NRAS,NUDT7,OPN1SW,PGD,POR,PORCN,PPP2CA,SFRP4,STAT5B,TECTA,TGFBI,THRSP,TLE2,UCP3,WISP1,WNT5B,WNT7A	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	JAK	 	group	Activated	2.985	 	-0.043	3.112	5.90E-02	CD40,CXCL10,DDX58,EIF2AK2,IFIH1,IFIT1,IFIT2,RSAD2,STAT1,VIM	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	IFNAR2	 	transmembrane receptor	Activated	2.414	 	-0.048	2.529	6.02E-02	DDX58,IFIH1,IL18,Mx1,PSMB8,UBE2L6,USP18	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	SCX	 	transcription regulator	 	1.793	 	0.050	1.661	6.02E-02	Acan,COL1A1,HAPLN1,ID1,SOX9,TIMP3,TNC	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	FUT8	-0.546	enzyme	Activated	2.158	 	0.038	2.051	6.08E-02	GAS1,GSTM5,HCCS,MGAT3,NFE2L2,SMAD7,SQLE,TFRC	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	RPTOR	 	other	 	1.816	 	0.007	1.781	6.15E-02	CASP1,CCND1,CCND2,CDK6,CYP51A1,DHCR24,DHCR7,DUSP6,EBP,HIF1A,HMGCR,HMGCS1,HSD17B7,IDI1,IRF8,LDHA,LSS,MSMO1,MVD,MVK,NSDHL,PKM,PMVK,PYCARD,SC5D,SPTLC1,SQLE,SREBF2	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	IGFBP2	-0.812	other	Inhibited	-2.143	 	-0.054	-1.943	6.31E-02	CADM1,CCND1,COL11A1,COL14A1,DDAH1,EFEMP1,EGFR,ELOVL6,EMP2,EPHA4,ESCO2,MRPL30,PTGFRN,RBMS3	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	EGFR	-0.767	kinase	 	-1.942	 	-0.052	-1.555	6.95E-02	ACY1,AHCTF1,AR,BCL7C,CBX5,CCND1,CHI3L1,CXCL14,DDIT3,E2F1,EGFR,ENOPH1,ERBB3,ETV4,EXOSC5,F3,FABP7,FASN,FKBP11,GJA1,HBEGF,HDC,HIF1A,HIRA,HNRNPD,HNRNPDL,HNRNPH1,HSP90B1,HSPE1,ICAM1,INSM1,IQGAP2,ITGA6,IVNS1ABP,JUN,LRP8,MET,MMP14,MYBL2,NFKBIA,PKM,POMC,PTGES,QTRT2,SDF2L1,SDHB,SEMA7A,SERBP1,SLC7A11,SOX9,ST3GAL2,TCERG1,TIMM10,TIMM9,TPST1,TUBA4A,VEGFA,VIM,XRN2,ZEB2	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	MAP4K4	 	kinase	 	1.930	 	0.069	1.524	7.00E-02	ACSL5,AGL,ALDH3B1,APIP,ARAF,BCAT2,Calm1 (includes others),CBLB,CEBPA,CHPT1,COQ3,COX10,FAR1,FASN,GOT1,GYS1,HMGCL,KYAT3,MGLL,NDUFA3,NDUFAB1,NDUFS8,NKX6-1,NT5M,PAPSS2,PEX16,PLCB4,PMM1,PTDSS2,PTGES,PXMP2,RPS6KB1,SCD,SEPHS1,ST3GAL2,ST3GAL4	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	CST5	 	other	 	-1.812	 	0.034	-2.111	7.10E-02	ABLIM1,ACAT2,ADSL,AHCTF1,ANXA2,ARHGEF2,ATP8B1,ATR,CBY1,CD44,COPS7A,CREBBP,CYBRD1,DCAF1,DECR1,DHX9,DNAJB4,DOCK5,DOCK9,DRAP1,EIF5B,FAM133B,FBXO2,FHL1,HNRNPC,HNRNPDL,HNRNPH1,ID3,IGBP1,IQGAP2,ITPRID2,LIMD2,MSN,MVP,MYCBP2,MYO10,NAV3,NHP2,NOL9,NR3C1,NRP1,NT5DC3,NTHL1,NUMA1,NUP155,NUP205,NUP98,PABPN1,PARP4,PIP4K2A,PLS3,PPIC,PPL,PPP2R2A,PRPF6,RBM28,RBP1,RNPC3,RRP15,RTN3,SCAF11,SEPT3,SGPL1,SLC7A11,SNF8,SNX30,SYT7,TARDBP,TESC,TGIF1,TSPAN5,VASP,VCAN,VIM,VPS25,WDR3,ZCCHC8,ZFC3H1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	PPM1A	0.330	phosphatase	Activated	2.000	 	-0.069	2.138	7.35E-02	CDKN1A,ITGA5,ITGAV,MMP2	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	SOCS1	 	other	Inhibited	-2.341	 	0.053	-2.596	7.51E-02	CCND1,CCND2,CCND3,CD1D,CD44,CDKN1A,CXCL10,DDX58,FKBP5,ICAM1,IFI44,IFIH1,IFIT1,IFIT1B,IFIT2,IFNAR1,Iigp1,IRF7,IRGM,JAK2,MAP3K5,Mx1,Mx2,Oas1b,Oasl2,RSAD2,STAT1,USP18,VCAM1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	SMAD7	-0.619	transcription regulator	Inhibited	-2.373	 	0.005	-2.391	8.27E-02	BIRC2,BMP7,CDKN1A,CFLAR,CITED2,COL1A1,COL1A2,HBEGF,ICAM1,ID1,ID2,ID3,NFKBIA,RAC1,SMAD7,TBXT	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	PTGER4	-1.616	g-protein coupled receptor	Inhibited	-4.266	 	0.016	-4.370	8.31E-02	ARRDC3,BRCA1,CD40,CDK6,CITED2,CMPK2,CP,CXCL10,DDX58,EDN1,GAB1,GBP2,GBP4,GPR85,HERC6,HIVEP3,ICAM1,IFI35,IFIH1,IFIT1B,IFIT2,Igtp,IL18,IRF7,IRGM,Irgm1,MMP2,Mx1,Mx2,Oas1b,PARP14,PGR,RASSF2,RNF213,RNF24,RSAD2,RTP4,S1PR1,SLC13A3,TRIM21,USP18,XAF1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	EGR2	 	transcription regulator	 	-1.818	 	-0.026	-1.750	8.80E-02	BHLHE40,EPHA4,ID2,ID3,ID4,JUN,MIR17HG,MYB,Pou3f1,PPP2CA,RORA,SQLE,STAT5A,ZBTB16,ZEB2	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	IRS1	 	enzyme	Inhibited	-2.437	 	-0.029	-2.365	1.02E-01	BMP6,CEBPA,COL3A1,COL4A1,COL6A1,COL7A1,DDIT3,EFNB2,FASN,FEN1,FHL1,FMO1,GJA1,HMGCR,LDLR,MMP14,MYBL2,MYLPF,NDN,NRP1,PHB,PIK3R1,PLPP3,PTPRF,RAB9A,SREBF2,TFAM,TGFBI,TNNI1,TNNT2,TNNT3,UCP3,VEGFA,WISP1,WNT5A	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	PTK2	0.292	kinase	 	-1.842	 	-0.036	-1.714	1.05E-01	CCND1,CDKN1A,COL1A1,COL1A2,CSPG4,CYR61,ITGA5,LPP,P4HA1,PALLD,PRRX1,SERPINB1,TIMP3,TNC,VCAM1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	INSR	 	kinase	Inhibited	-2.303	 	-0.051	-1.965	1.05E-01	ACSL4,ACSL5,Anp32a,AQP1,ARHGEF2,ARL4A,ATP5F1D,ATP5MC1,ATP5S,Calm1 (includes others),CCND1,CCND2,CD36,CDC45,CDKN1A,CEBPA,CORO2B,Cox8b,CRY1,CS,CYP51A1,DAG1,DECR1,DHCR7,ECHS1,EDN1,FASN,FBLN1,FEN1,FHL1,FLNC,Foxn3,GADD45A,GAS1,GMCL1,HBEGF,HMGCR,HMGCS1,HSD17B10,IDI1,IGF1R,Iigp1,IL11,IL25,ITGA5,KIT,KLF10,LAT2,LCP1,LSS,MAOA,Map3k7,MARCKSL1,MCM5,MMP11,MMP2,MPEG1,MSMO1,MVD,MVK,MYBL2,NDN,NDRG1,NDUFA3,NFE2L2,NSDHL,OGN,PAX6,PDE4B,PDHB,PHLDA1,PLAGL1,PTPRN,RAD51AP1,RGS16,RHOB,RTN2,SATB1,SC5D,SCD,SEZ6L2,SFMBT2,SIRT1,SIX4,SKAP2,SLC29A1,SLC2A3,SMAD4,SQLE,SREBF2,TFAM,TGIF1,THBS2,TNFRSF1A,TNNI1,UCP3,VCAM1,WBP1,XRN1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	IL1RN	 	cytokine	Inhibited	-2.623	 	0.049	-2.858	1.10E-01	CD44,CYLD,DDX58,GSDMD,HERC6,HLA-DQB1,HSD11B1,ICAM1,IFI44,IFIH1,IGFBP5,IL18BP,IRF7,IRF9,KCTD7,LIF,OASL,RARRES1,RSAD2,RTP4,STAT2,USP18,YLPM1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	miR-16-5p (and other miRNAs w/seed AGCAGCA)	 	mature microrna	Inhibited	-2.048	 	0.069	-2.270	1.14E-01	ARL2,CCND1,CCND2,CCND3,CDK7,FGF7,FLT3,GALNT13,IGF1R,OGT,RAF1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	STAT1	1.150	transcription regulator	Activated	4.670	 	-0.047	5.025	1.15E-01	ABCA1,ABCB9,AGT,ALAS2,AXL,BAD,CASP1,CASP3,CD274,CD40,CDKN1A,CEACAM1,CMPK2,CREM,CXCL10,Cxcl11,DDX60,EIF2AK2,FCGR2B,FGF7,GBP2,GBP4,HERC6,HIF1A,HLA-DQA1,Hrk,HTRA1,ICAM1,IDO1,IFI35,IFI44,IFIH1,IFIT1,IFIT1B,IFIT2,Igtp,Iigp1,IL18,IRF7,IRF8,IRF9,Irgm1,JUN,Mx1,Mx2,NKX6-1,NLRC5,OASL,Oasl2,PARP9,PAX6,PRKCE,PSMB8,PSME1,PTN,RNF213,RSAD2,RTP4,SAMD9L,SAMHD1,SMAD7,SORT1,STAT1,STAT2,TAP1,TAPBPL,TRIM21,XAF1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	ELOVL5	 	enzyme	Activated	2.429	 	0.069	2.262	1.17E-01	ELOVL6,FADS1,FADS2,FASN,GPAM,SCD	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	PAX3	 	transcription regulator	 	-1.951	 	-0.038	-1.876	1.17E-01	FABP7,ID2,ID3,LBX1,MET,SOX10	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	BCKDK	 	kinase	Inhibited	-2.000	 	-0.052	-1.897	1.18E-01	AQP4,CAT,OLIG2,PLP1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	DUOXA1	 	other	 	1.982	 	-0.069	2.119	1.18E-01	DCX,NEUROG2,TUBB3,VIM	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	GPC1	 	transmembrane receptor	Inhibited	-2.000	 	-0.069	-1.862	1.18E-01	EFNA1,GNA13,ITGB3,VEGFA	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	IFNA4	 	cytokine	Activated	2.000	 	-0.069	2.138	1.18E-01	IFIT2,Mx2,OASL,USP18	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	LIN28A	 	other	Activated	2.213	 	-0.055	2.335	1.20E-01	ASCL1,CCND1,CDC20,TARDBP,TIA1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	MBTPS1	 	peptidase	Inhibited	-2.236	 	-0.069	-2.082	1.20E-01	FASN,HMGCR,LDLR,PTH1R,SCD	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	SULF2	0.462	enzyme	Activated	2.216	 	-0.019	2.257	1.20E-01	Acan,ADAMTS5,BAD,CCND1,SMAD1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	TAS1R3	 	g-protein coupled receptor	Activated	2.219	 	0.031	2.149	1.20E-01	CEBPA,SLC16A1,SLC1A5,SLC3A2,SLC7A11	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	KLF15	0.799	transcription regulator	Inhibited	-2.584	 	-0.049	-2.427	1.20E-01	ACSS1,CD36,DECR1,DGAT2,E2F1,FASN,GPAM,NPHS1,NPHS2,PXMP2,SCD,SLC27A1,UCP3	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	ASXL2	0.788	other	 	-1.897	 	-0.069	-1.680	1.21E-01	ATP1A2,Cox8b,FAM162A,G0S2,HSD11B1,KLF15,PELI2,RARRES2,SCD,VEGFA	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	TICAM1	 	other	 	1.803	 	-0.066	2.188	1.25E-01	AK3,CD38,CD40,CFLAR,CMPK2,CXCL10,Cxcl11,DDX58,EDNRB,ICAM1,IFIT1,IFIT1B,IFIT2,Igtp,IL18,IL18BP,IRF7,IRGM,Irgm1,ITPR2,LPAR1,MET,Mx1,Mx2,NFKB1,NFKBIA,OASL,PDE4B,Plpp1,RHOB,RSAD2,SAMHD1,SLC7A2,TOR1AIP2,VCAM1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	Irgm1	0.860	other	Inhibited	-2.000	 	0.063	-2.252	1.34E-01	CDCA3,CXCL10,Cxcl11,ID2,ID3,Ifi27l2a/Ifi27l2b,IFIT1B,IFIT2,Iigp1,IRF7,KIF20A,NUPR1,OASL,RSAD2,STIL,USP18	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	TAB1	 	enzyme	Inhibited	-2.138	 	0.069	-2.331	1.38E-01	BIRC3,CXCL10,GBP2,IFIH1,IFIT1,IRF7,JUN,XAF1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	WWTR1	-0.667	transcription regulator	 	-1.941	 	-0.048	-1.806	1.38E-01	CD44,COL1A1,CYR61,ID2,SH3BP1,SMAD7,SP7,THY1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	WNT3A	 	cytokine	Inhibited	-2.920	 	-0.032	-2.730	1.41E-01	AXIN2,CCND1,CCND2,CEBPA,CYR61,DCUN1D3,EDN1,EFNB1,EPAS1,ESRRB,ID1,IKZF2,Irgm1,IRX3,JAM2,KIT,LRP6,MMP14,NKD1,NR6A1,PMEPA1,PORCN,PRICKLE1,PXYLP1,RFLNB,SERPINB1,SLC7A2,SOX9,SPRY1,TBXT,TIMP3,TNFRSF19,VEGFA,VIM,WISP1,ZNF703	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	EGR3	 	transcription regulator	Inhibited	-2.008	 	0.010	-2.041	1.42E-01	BHLHE40,CBLB,EFNB1,ESD,ID3,INSC,MYB,NGFR,RORA,SLIT2,SOX9,ZEB2,ZNF292	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	STAT2	0.366	transcription regulator	 	1.965	 	-0.015	1.995	1.54E-01	CD40,CXCL10,IFIT1B,IFIT2,Iigp1,IRF7,IRF9,Mx1,Oasl2,RSAD2,RTP4,ST13,STAT1,USP18	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	TWIST1	 	transcription regulator	Inhibited	-2.211	 	-0.028	-2.120	1.54E-01	Acan,AKT2,ALDH1A1,AR,AXL,CASP3,CD44,CDKN1A,COL1A1,FGFR3,MMP2,RHOC,SLC29A1,VEGFA	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	IFNL3	 	cytokine	Activated	2.443	 	-0.069	2.611	1.55E-01	DDX58,Mx1,Oas1b,RSAD2,STAT1,USP18	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	SFPQ	0.283	transcription regulator	Activated	2.400	 	-0.056	2.536	1.59E-01	ADARB2,AR,BEX1,PRPF3,SEMA6A,SF3B2,SF3B3,SVEP1,U2SURP	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	NLRC5	2.048	transcription regulator	Activated	2.214	 	-0.031	2.283	1.64E-01	B2M,CD40,DDX58,HLA-A,TAP1	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	TENM1	1.257	transmembrane receptor	Inhibited	-2.000	 	-0.069	-1.862	1.72E-01	EDNRB,ERBB3,SEMA6A,SLC1A4	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	IGF1	 	growth factor	Inhibited	-2.138	 	-0.017	-2.007	1.72E-01	ABCA1,ADORA2B,ATM,BAD,BDNF,BHLHE40,BMP4,CACNA1S,CCND1,CDKN1A,CITED2,CNN1,COL1A1,CYFIP2,DDIT3,DDX50,DUSP6,EDN1,EFNB2,F3,FJX1,Fmnl1,GADD45A,GHR,HIF1A,ID1,IFNGR2,IGF1R,IGFBP2,IGFBP5,IL18,ITGAV,JUN,KLK6,LDHA,LHCGR,MMP14,MMP2,NR3C1,PAPOLB,PDGFRA,PHLDA1,Pitpnc1,PLP1,PSMB8,PTGER4,PTH1R,SLC1A6,SLC25A25,SP7,SPRED2,SRD5A1,SRM,TAP1,TGFBI,THY1,TMEFF2,TUBB3,UBE2B,VEGFA,VIM,ZFP36L2	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	ASXL1	0.562	transcription regulator	 	1.897	 	0.059	1.710	1.77E-01	ATP1A2,Cox8b,FAM162A,G0S2,HSD11B1,KLF15,PELI2,RARRES2,SCD,VEGFA	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	TBXT	-0.494	transcription regulator	Inhibited	-2.236	 	-0.069	-2.082	1.98E-01	CD44,COL1A1,HAPLN1,KDR,SOX9,TBXT	 	
R62_12wk_Glt1_Multiprobe - 2019-05-28 07:25 AM	 	DIO3	 	enzyme	 	1.929	 	-0.007	1.952	2.08E-01	ABCD2,ALDH1A1,CIRBP,COL6A1,FLYWCH2,FXYD6,HR,KCNJ10,Nrgn,SEMA7A	 	
