© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->shortFragmentHuman - 2020-01-20 08:04 PM
Workspace	My Projects
Project	hd_microarray
Analysis	shortFragmentHuman - 2020-01-20 08:04 PM
Date	Mon Jan 20 17:04:34 PST 2020
Analysis ID	18745800

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->shortFragmentHuman - 2020-01-20 08:04 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
shortFragmentHuman - 2020-01-20 08:04 PM	 	arsenic trioxide	chemical drug	 	 	 	 	 	3.00E-09	BCAT1,DHCR24,DHCR7,FASN,HMGCR,HMGCS1,IDI1,MAF,MSMO1,NFE2L1,NFE2L2,NQO1,SQLE,TNFRSF1A	CREBBP,CTNNB1,HNRNPK,HTT,IFNG,NFE2L2,PML,arsenic trioxide,hydrogen peroxide	
shortFragmentHuman - 2020-01-20 08:04 PM	 	Gm35986	other	 	 	 	 	 	1.19E-08	HMGCR,HMGCS1,IDI1,MVK	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	atorvastatin	chemical drug	 	 	 	 	 	1.71E-08	DHCR24,DHCR7,HMGCR,HMGCS1,IDI1,LDLR,MSMO1,MVD,MVK,NSDHL,SQLE	AKT1,FOXO4,HTT,PPARA,SREBF1,atorvastatin,lipid	
shortFragmentHuman - 2020-01-20 08:04 PM	 	PPARA	ligand-dependent nuclear receptor	 	 	 	 	 	2.80E-08	ABCD2,DHCR7,FASN,HMGCR,HMGCS1,IDI1,INSIG1,KIF20A,MSMO1,MVD,MVK,NFE2L2,NSDHL,SC5D,SQLE	PPARA,SREBF1,SREBF2,cholesterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	MPZ	other	 	 	 	 	 	4.56E-08	HMGCR,HMGCS1,MVD,SDF2L1,SQLE	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	25-hydroxycholesterol	chemical reagent	 	 	 	 	 	5.30E-08	FASN,HMGCR,HMGCS1,INSIG1,LDLR,STARD4,VLDLR	25-hydroxycholesterol,INSIG1,SCAP,SREBF1,SREBF2,TP53,cholesterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	IAPP	other	 	 	 	 	 	6.05E-08	HMGCR,HMGCS1,IDI1,MSMO1,MVD	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	metribolone	chemical reagent	 	 	 	 	 	6.42E-08	DHCR24,FASN,GOT1,HMGCR,HMGCS1,IDI1,ITGA6,KIF20A,LDHA,LDLR,MAF,NSDHL,PROS1,WIPI1	CREBBP,CTNNB1,EP300,ESR1,ESRRA,FOXO4,NCOA2,NR5A2,PPARGC1B,TP53,beta-estradiol,dihydrotestosterone,metribolone	
shortFragmentHuman - 2020-01-20 08:04 PM	 	KIF3A	enzyme	 	 	 	 	 	1.30E-07	HMGCR,HMGCS1,IDI1,MVD,NSDHL	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	pitavastatin	chemical drug	 	 	 	 	 	1.30E-07	HMGCR,HMGCS1,IDI1,MVD,SQLE	PPARA,SREBF1,pitavastatin	
shortFragmentHuman - 2020-01-20 08:04 PM	 	TP53	transcription regulator	 	 	 	 	 	2.72E-07	ADAM12,BCAT1,CHMP4C,COL14A1,COQ3,DHCR24,DHCR7,DNAJB5,EDIL3,FASN,GAS1,HMGCR,HMGCS1,HSPG2,LDHA,LDLR,MVD,MVK,MVP,NARS1,NRP1,SGPL1,SGTB,SQLE,STARD4,TNFRSF1A,UNC5B,VLDLR,VRK1	CEBPA,CEBPB,HTT,TP53,lipid	
shortFragmentHuman - 2020-01-20 08:04 PM	 	MTORC1	complex	 	 	 	 	 	3.57E-07	FASN,HMGCR,IDI1,INSIG1,LDHA,NFE2L1	CREB1,CTNNB1,Gsk3,IFNG,MTORC1,SREBF1,SREBF2,TP53	
shortFragmentHuman - 2020-01-20 08:04 PM	 	sterol	chemical - endogenous mammalian	 	 	 	 	 	3.71E-07	ABCD2,DHCR7,FASN,HMGCR,LDLR	INSIG1,MBTPS1,SCAP,SREBF1,SREBF2,Srebp,sterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	PEX5L	ion channel	 	 	 	 	 	5.51E-07	DHCR7,HMGCR,IDI1,MVK	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	SRT2183	chemical reagent	 	 	 	 	 	6.07E-07	FASN,HMGCR,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	methylpiperidinyl-3b-hydroxycholenamide	chemical reagent	 	 	 	 	 	6.07E-07	DHCR24,HMGCR,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	IFT88	other	 	 	 	 	 	7.47E-07	HMGCR,HMGCS1,IDI1,MVD,NSDHL	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	NPPB	other	 	 	 	 	 	8.76E-07	HMGCR,HMGCS1,IDI1,LDLR,MSMO1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	clozapine	chemical drug	 	 	 	 	 	9.37E-07	DHCR7,FASN,HMGCR,HMGCS1,LDLR,SC5D	AKT1,CREB1,FOXO4,Gsk3,HTT,SREBF1,clozapine	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ritonavir	chemical drug	 	 	 	 	 	1.03E-06	DHCR7,HMGCR,IDI1,LDLR,MSMO1,MVK,SC5D,SQLE	HTT,SREBF1,SREBF2,Srebp,lipid,ritonavir,sterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	INSIG2	other	 	 	 	 	 	1.04E-06	FASN,HMGCR,INSIG1,LDLR	INSIG2,SREBF1,SREBF2,TP53,cholesterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	3-deoxy-2-octulosonic acid(2)-lipid A	chemical - endogenous non-mammalian	 	 	 	 	 	1.80E-06	DHCR24,DHCR7,HMGCR,SQLE	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	NCOA2	transcription regulator	 	 	 	 	 	2.35E-06	FASN,HMGCR,HMGCS1,IDI1,LDLR,NSDHL,PPP1R3C	CTNNB1,EP300,ESR1,ESRRA,FOXO4,NCOA2,NR5A2,PPARGC1B,beta-estradiol,metribolone	
shortFragmentHuman - 2020-01-20 08:04 PM	 	PPARGC1B	transcription regulator	 	 	 	 	 	2.51E-06	DHCR24,FASN,HMGCR,MVD,MVK,SQLE	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	CREB1	transcription regulator	 	 	 	 	 	2.58E-06	EDIL3,FASN,HMGCR,HMGCS1,IDI1,KCNIP2,LDLR,MSMO1,MVD,MVK,NRP1,OMG,PDE1C,RIPOR2	CREB1,CREM,CTNNB1,FOXO4,NCOA2,SREBF1,SREBF2,cholesterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ATF4	transcription regulator	 	 	 	 	 	2.89E-06	BCAT1,FASN,NARS1,OSMR,PSPH,SERPINF1,SLC1A4,XPOT	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	PML	transcription regulator	 	 	 	 	 	3.17E-06	FASN,HMGCR,HMGCS1,IDI1,LDLR,MAF,NFE2L2,NQO1	CREBBP,EP300,NFE2L2,PML,arsenic trioxide	
shortFragmentHuman - 2020-01-20 08:04 PM	 	cholic acid	chemical - endogenous mammalian	 	 	 	 	 	3.20E-06	DHCR7,HMGCR,MDK,MVP,RBP1,SQLE	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	AHR	ligand-dependent nuclear receptor	 	 	 	 	 	4.49E-06	COL14A1,EFEMP1,GAS1,GOT1,HMGCR,ITGA6,LDHA,NFE2L2,NQO1,RBP1,SLC1A4	AHR,ARNT	
shortFragmentHuman - 2020-01-20 08:04 PM	 	desmosterol	chemical - endogenous mammalian	 	 	 	 	 	5.25E-06	DHCR24,HMGCR,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	NPC1	transporter	 	 	 	 	 	7.11E-06	HMGCR,HMGCS1,IDI1,LDLR,MVD,MVK	25-hydroxycholesterol,NPC1,SREBF1,SREBF2,TP53,cholesterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	haloperidol	chemical drug	 	 	 	 	 	7.61E-06	HMGCR,HMGCS1,HSPG2,LDLR,OLIG2,SC5D	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ziprasidone	chemical drug	 	 	 	 	 	8.37E-06	HMGCR,HMGCS1,SC5D	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	beta-estradiol	chemical - endogenous mammalian	 	 	 	 	 	1.04E-05	BCAT1,CNTFR,DHCR24,DHCR7,FASN,GPSM2,GPT2,HMGCR,HMGCS1,HTRA1,INSIG1,LDHA,LDLR,MAF,MSMO1,MVK,NARS1,NFE2L2,NRP1,NSDHL,PPP1R3C,PROS1,SDF2L1,SEZ6,SLC13A3,SQLE,TNFRSF1A	CREB1,CTNNB1,EP300,ESR1,ESRRA,INSR,NCOA2,NR5A2,TP53,beta-estradiol,dihydrotestosterone,metribolone	
shortFragmentHuman - 2020-01-20 08:04 PM	 	RORA	ligand-dependent nuclear receptor	 	 	 	 	 	1.04E-05	ABCD2,DHCR24,FASN,GOT1,HMGCR,NSDHL,PPP1R3C,VLDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	valproic acid	chemical drug	 	 	 	 	 	1.11E-05	ABCD2,DHCR7,HMGCS1,IDI1,LDLR,MSMO1,MVD,MVK,NQO1,NSDHL,SC5D,SQLE	SREBF1,SREBF2,cholesterol,valproic acid	
shortFragmentHuman - 2020-01-20 08:04 PM	 	lovastatin	chemical drug	 	 	 	 	 	1.38E-05	DHCR7,FASN,HMGCR,HMGCS1,LDLR,MVD,MVK	AKT1,CEBPA,CEBPB,CREB1,FOXO4,Gsk3,HTT,LDLR,SREBF1,SREBF2,TP53,lovastatin	
shortFragmentHuman - 2020-01-20 08:04 PM	 	hydrogen peroxide	chemical - endogenous mammalian	 	 	 	 	 	2.07E-05	DHCR7,FASN,HMGCR,INSIG1,ITGA6,LDLR,MDK,MSMO1,NFE2L2,NQO1,SC5D,SQLE	AKT1,CEBPA,CREB1,ESR1,FOXO4,HRAS,HTT,INSR,TNF,TP73,hydrogen peroxide,lipid	
shortFragmentHuman - 2020-01-20 08:04 PM	 	LDLR	transporter	 	 	 	 	 	2.27E-05	FASN,HMGCR,HSPG2,KIF20A,LDLR,MVD,SC5D,VLDLR	LDLR,SREBF1,SREBF2,Srebp,sterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	IFNG	cytokine	 	 	 	 	 	2.54E-05	BCAN,DHX9,FASN,HMGCR,HMGCS1,HSPG2,HTRA1,IDI1,ITGA6,LDHA,NFE2L1,NMI,NQO1,PLCG1,RGCC,SGPL1,SLC16A9,SQLE,TNFRSF1A,UNC5B,VLDLR	CEBPA,CREB1,CREBBP,CTNNB1,FOXO4,IFNG,Ins1,NCOA2,SREBF1,TNF,TP73	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ATP1A1	transporter	 	 	 	 	 	2.88E-05	HMGCR,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	MAF	transcription regulator	 	 	 	 	 	3.08E-05	HMGCR,IDI1,MAF,NQO1,SQLE	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	AKT1	kinase	 	 	 	 	 	3.11E-05	DHCR7,FASN,HMGCR,HMGCS1,MSMO1,NFE2L2,NQO1,SERPINF1,UNC5B	AKT1,CREB1,FOXO4,HTT,INSR	
shortFragmentHuman - 2020-01-20 08:04 PM	 	CTNNBIP1	other	 	 	 	 	 	3.24E-05	HMGCR,HMGCS1,IDI1	CTNNB1,CTNNBIP1,FOXO4,NCOA2	
shortFragmentHuman - 2020-01-20 08:04 PM	 	DBI	other	 	 	 	 	 	3.24E-05	FASN,HMGCR,SQLE	DBI,HTT,SREBF1,SREBF2,TP53,lipid	
shortFragmentHuman - 2020-01-20 08:04 PM	 	LAMTOR1	other	 	 	 	 	 	3.24E-05	FASN,NRP1,SQLE	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	MYC	transcription regulator	 	 	 	 	 	4.07E-05	BCAT1,COL14A1,CTBS,EFEMP1,FASN,GAS1,GLG1,GOT1,ITGA6,LDHA,NARS1,NFE2L2,NMI,NQO1,NRP1,RBP1,SLC38A1,VLDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	MBTPS1	peptidase	 	 	 	 	 	4.19E-05	FASN,HMGCR,LDLR	MBTPS1,SREBF1,SREBF2,Srebp,TP53	
shortFragmentHuman - 2020-01-20 08:04 PM	 	AGT	growth factor	 	 	 	 	 	4.53E-05	ADAM12,EFEMP1,FASN,HMGCR,HMGCS1,HSPG2,IDI1,LDLR,MSMO1,PPP1R3C,SCN2A	AGT,CREB1,CREBBP,CREM,CTNNB1,EP300,ESR1,MAPK14,SREBF1,SREBF2,TGFB1,cholesterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ACACB	enzyme	 	 	 	 	 	8.11E-05	FASN,HMGCR,MVD	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	Srebp	group	 	 	 	 	 	8.11E-05	ABCD2,FASN,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	mevastatin	chemical drug	 	 	 	 	 	8.11E-05	DHCR7,HMGCR,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	lipid	chemical - endogenous mammalian	 	 	 	 	 	8.39E-05	DHCR7,HMGCR,LDLR,SQLE	HTT,SREBF1,SREBF2,cholesterol,lipid	
shortFragmentHuman - 2020-01-20 08:04 PM	 	MYLIP	enzyme	 	 	 	 	 	8.60E-05	LDLR,VLDLR	LDLR,MYLIP,SREBF1	
shortFragmentHuman - 2020-01-20 08:04 PM	 	trichostatin A	chemical drug	 	 	 	 	 	8.81E-05	BCAT1,FASN,HMGCR,HMGCS1,KIF20A,LDLR,MAF,MVK,NQO1,NRP1,NRXN1,OGT,SGPL1,SLC38A1,TNFRSF1A	CEBPA,CEBPB,CREBBP,PML,TP53,trichostatin A	
shortFragmentHuman - 2020-01-20 08:04 PM	 	SPOP	other	 	 	 	 	 	9.81E-05	DHCR24,DHCR7,MVD	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	vorinostat	chemical drug	 	 	 	 	 	1.04E-04	ABCD2,HMGCR,HMGCS1,IDI1,LDLR,MVD,MVK,TNFRSF1A	CEBPA,CEBPB,CREB1,INSR,TP53,vorinostat	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ERN1	kinase	 	 	 	 	 	1.12E-04	FASN,GOT1,MVD,NARS1,PROS1,SDF2L1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	FDFT1	enzyme	 	 	 	 	 	1.17E-04	FASN,HMGCR,SQLE	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ADRB	group	 	 	 	 	 	1.21E-04	HMGCS1,INSIG1,MSMO1,MVD,NQO1,NSDHL	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	NFE2L2	transcription regulator	 	 	 	 	 	1.24E-04	DHCR7,DNAJB5,MSMO1,NARS1,NFE2L1,NFE2L2,NQO1,OGT,SLC1A4,SLC38A1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	FOXO4	transcription regulator	 	 	 	 	 	1.56E-04	DHCR24,FASN,HMGCR,HMGCS1,IDI1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	HMGA1	transcription regulator	 	 	 	 	 	1.58E-04	DHCR7,HMGCR,IDI1,INSIG1,MVD,MVK	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	CG	complex	 	 	 	 	 	1.63E-04	BCAT1,DHCR7,EFEMP1,GAS1,HMGCR,LDLR,MAF,MVK,NRP1	CEBPA,CEBPB,CG,CREB1,ESR1,IRS1,NCOA2,PPARGC1B,TP53,beta-estradiol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	PDE8A	enzyme	 	 	 	 	 	1.71E-04	HMGCR,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	RNF139	enzyme	 	 	 	 	 	1.71E-04	FASN,HMGCR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	nitrendipine	chemical drug	 	 	 	 	 	1.71E-04	HMGCR,LDLR	CREB1,CREBBP,CTNNB1,FOXO4,Ins1,SREBF1,nitrendipine	
shortFragmentHuman - 2020-01-20 08:04 PM	 	olanzapine	chemical drug	 	 	 	 	 	1.81E-04	HMGCR,HMGCS1,LDLR,SC5D,SLC38A1	CREB1,Gsk3,SREBF1,olanzapine	
shortFragmentHuman - 2020-01-20 08:04 PM	 	CREM	transcription regulator	 	 	 	 	 	1.89E-04	HMGCR,HMGCS1,IDI1,LDLR,MSMO1,MVK	CREB1,CREBBP,CREM,CTNNB1,FOXO4,Ins1,SREBF1,SREBF2,cholesterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ACSS2	enzyme	 	 	 	 	 	1.89E-04	DHCR24,FASN,HMGCR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	FUT8	enzyme	 	 	 	 	 	1.89E-04	GAS1,NFE2L2,SQLE	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	linalool	chemical - endogenous non-mammalian	 	 	 	 	 	1.89E-04	DHCR7,HMGCR,SQLE	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	IFNB1	cytokine	 	 	 	 	 	1.91E-04	AGL,GAS1,HMGCR,HMGCS1,IDI1,NMI,SQLE,STARD4	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	benzo(a)pyrene	chemical toxicant	 	 	 	 	 	2.03E-04	ADAM12,FASN,MAF,NMI,NQO1,PPP1R3C,SLC1A4	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	RORC	ligand-dependent nuclear receptor	 	 	 	 	 	2.17E-04	ABCD2,DHCR24,HMGCR,NSDHL,PPP1R3C,VLDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	CYP7A1	enzyme	 	 	 	 	 	2.49E-04	FASN,HMGCR,LDLR	25-hydroxycholesterol,CYP7A1,SREBF1,SREBF2,cholesterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	NR5A2	ligand-dependent nuclear receptor	 	 	 	 	 	2.50E-04	FASN,GOT1,GPT2,HMGCR,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	FBXW7	enzyme	 	 	 	 	 	2.90E-04	HMGCR,LDLR,NQO1,SQLE	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	NFIC	transcription regulator	 	 	 	 	 	3.21E-04	ADAM12,HTRA1,RPE65	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	TNF	cytokine	 	 	 	 	 	3.64E-04	ABCD2,FASN,HMGCR,HSPG2,INSIG1,ITGA6,KIF20A,LDHA,LDLR,MVP,NFE2L2,NQO1,NRP1,OSMR,PPP1R3C,RBP1,RGCC,SERPINF1,SGPL1,SLC1A4,SQLE,TNFRSF1A	CEBPA,CREB1,CREBBP,CTNNB1,FOXO4,HNRNPK,HTT,IFNG,Ins1,SREBF1,TNF,TP73,hydrogen peroxide	
shortFragmentHuman - 2020-01-20 08:04 PM	 	CYP3A	group	 	 	 	 	 	4.26E-04	HMGCS1,SQLE	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	Pzp	other	 	 	 	 	 	4.26E-04	LDLR,VLDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	OGA	enzyme	 	 	 	 	 	4.64E-04	DHCR7,GAS1,GPT2,HMGCR,HMGCS1,MSMO1,NSDHL,PLCG1,STARD4	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	HTT	transcription regulator	 	 	 	 	 	4.71E-04	ATP8A1,DHCR7,FASN,HMGCR,HMGCS1,KCNIP2,LDHA,LDLR,NFE2L2,SERPINF1,SEZ6,SGTB	AKT1,CREB1,CREBBP,CTNNB1,FOXO4,HTT,Ins1,SREBF1,SREBF2,cholesterol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	GW3965	chemical reagent	 	 	 	 	 	4.85E-04	FASN,LDLR,MVD,SC5D,VLDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	NF1	other	 	 	 	 	 	5.03E-04	MAF,MDK,OLIG2	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	bromobenzene	chemical toxicant	 	 	 	 	 	5.58E-04	GOT1,HMGCS1,MSMO1,NQO1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	LY294002	chemical - kinase inhibitor	 	 	 	 	 	5.70E-04	AGL,DHCR24,FASN,HMGCR,HMGCS1,IDI1,MAF,NFE2L2,NQO1,SQLE	AKT1,CREB1,CREM,CSF1,FOXO4,HTT,INSR,LY294002,MAF	
shortFragmentHuman - 2020-01-20 08:04 PM	 	sulindac sulfide	chemical drug	 	 	 	 	 	5.88E-04	INSIG1,LDHA,MSMO1,NQO1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	SERPINA3	other	 	 	 	 	 	5.94E-04	HMGCR,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	aminoglutethimide	chemical drug	 	 	 	 	 	5.94E-04	HMGCR,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	diquat	chemical toxicant	 	 	 	 	 	5.94E-04	NFE2L2,NQO1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	fenofibrate	chemical drug	 	 	 	 	 	6.17E-04	ABCD2,COQ3,FASN,GOT1,LDLR,SC5D,VLDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	EP300	transcription regulator	 	 	 	 	 	6.26E-04	ADAM12,AP3M2,FASN,FNDC3B,HMGCR,ITGA6,LDHA,MAF,RBP1	CREBBP,EP300	
shortFragmentHuman - 2020-01-20 08:04 PM	 	HOXC8	transcription regulator	 	 	 	 	 	6.74E-04	GAS1,NQO1,SERPINF1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	IRS1	enzyme	 	 	 	 	 	7.22E-04	FASN,HMGCR,LDLR,NDN,NRP1	CREB1,CREBBP,CREM,CTNNB1,FOXO4,Gsk3,IRS1,Ins1,SREBF1	
shortFragmentHuman - 2020-01-20 08:04 PM	 	CEBPA	transcription regulator	 	 	 	 	 	7.58E-04	DHCR7,FASN,GAS1,HMGCR,NRP1,PPP1R3C,SERPINF1,TNFRSF1A,VLDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ABCC1	transporter	 	 	 	 	 	7.89E-04	NFE2L2,NQO1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	SOAT1	enzyme	 	 	 	 	 	7.89E-04	FASN,HMGCR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	triamcinolone acetonide	chemical drug	 	 	 	 	 	9.53E-04	GAS1,INSIG1,LDLR,PSPH,RGCC,VLDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	NPC1L1	transporter	 	 	 	 	 	1.01E-03	HMGCR,HMGCS1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	carnosine	chemical - endogenous mammalian	 	 	 	 	 	1.01E-03	FASN,HMGCR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ESR1	ligand-dependent nuclear receptor	 	 	 	 	 	1.12E-03	BCAT1,DHCR24,DHCR7,EFEMP1,FASN,GPSM2,HMGCR,HTRA1,ITGA6,KIF20A,LDLR,NEDD4,NQO1,PPP1R3C,PROS1,ROBO2,SLC1A4	ESR1,NCOA2,PPARGC1B,beta-estradiol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	mevalonic acid	chemical - endogenous mammalian	 	 	 	 	 	1.12E-03	FASN,HMGCR,LDLR	SREBF1,SREBF2,TP53,mevalonic acid	
shortFragmentHuman - 2020-01-20 08:04 PM	 	dihydrotestosterone	chemical - endogenous mammalian	 	 	 	 	 	1.17E-03	DHCR24,FASN,HMGCR,LDHA,LDLR,MAF,PROS1,SLC1A4,SQLE,VLDLR	CREBBP,CTNNB1,EP300,ERBB2,ESR1,HTT,NCOA2,PPARGC1B,beta-estradiol,dihydrotestosterone,lipid,metribolone	
shortFragmentHuman - 2020-01-20 08:04 PM	 	DICER1	enzyme	 	 	 	 	 	1.17E-03	DHCR24,HMGCR,ITGA6,MAF,PROS1,RGCC,SERPINF1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ethanol	chemical - endogenous mammalian	 	 	 	 	 	1.19E-03	FASN,NMI,NQO1,NSDHL,PPP1R3C,RBP1,RGCC,SQLE	CEBPA,TNF,TP73,ethanol	
shortFragmentHuman - 2020-01-20 08:04 PM	 	KLB	enzyme	 	 	 	 	 	1.26E-03	HMGCR,HMGCS1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	PRKRA	other	 	 	 	 	 	1.26E-03	MAF,PROS1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	mir-185	microrna	 	 	 	 	 	1.26E-03	HMGCR,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	IFNAR1	transmembrane receptor	 	 	 	 	 	1.32E-03	HMGCR,HMGCS1,IDI1,RIPOR2,SQLE	CTNNB1,IFNAR1,IFNG	
shortFragmentHuman - 2020-01-20 08:04 PM	 	CREBBP	transcription regulator	 	 	 	 	 	1.34E-03	ADAM12,AP3M2,FNDC3B,HMGCS1,ITGA6,LDLR,MAF,NFE2L2	CREBBP,EP300	
shortFragmentHuman - 2020-01-20 08:04 PM	 	tert-butyl-hydroquinone	chemical reagent	 	 	 	 	 	1.37E-03	AGL,MAF,NFE2L2,NQO1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	PCGEM1	other	 	 	 	 	 	1.50E-03	DHCR24,FASN,LDHA	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	ACE	peptidase	 	 	 	 	 	1.53E-03	LDHA,MDK	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	HIPK1	kinase	 	 	 	 	 	1.53E-03	NFE2L2,NQO1	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	KMUP-1	chemical reagent	 	 	 	 	 	1.53E-03	HMGCR,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	hesperetin	chemical drug	 	 	 	 	 	1.53E-03	DHCR24,LDLR	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	HGF	growth factor	 	 	 	 	 	1.55E-03	CNTFR,GPSM2,INSIG1,ITGA6,LDHA,LDLR,NRP1,OSMR,TNFRSF1A	CEBPA,HGF,TNF,TP73	
shortFragmentHuman - 2020-01-20 08:04 PM	 	mir-122	microrna	 	 	 	 	 	1.61E-03	ADGRB2,INSIG1,LMNB2,MVK	 	
shortFragmentHuman - 2020-01-20 08:04 PM	 	INS	other	 	 	 	 	 	1.71E-03	FASN,HMGCR,NFE2L2,OGT,VLDLR	AHR,AKT1,CREB1,D-glucose,FOXO4,Gsk3,HTT,INS,MYC,SREBF1	
