© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Workspace	My Projects
Project	hd_microarray
Analysis	Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Date	Mon Jan 20 14:17:06 PST 2020
Analysis ID	18745375

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Human Gene 2.0 ST Array
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
NF-κB Signaling	5.08E-01	0.8164965809277261	3.51E-02	IGF2R,KDR,MAP2K6,PELI1,TNFAIP3,TNFRSF1A	
GPCR-Mediated Integration of Enteroendocrine Signaling Exemplified by an L Cell	5.17E-01		4.17E-02	PLCD3,PLCE1,PLCG1	
Glioma Invasiveness Signaling	5.17E-01		4.17E-02	CD44,MMP2,PLAU	
Synaptogenesis Signaling Pathway	5.18E-01	-0.6324555320336759	3.28E-02	AFDN,CDH13,CNTNAP1,EIF4EBP1,GRM3,LRP1,NLGN3,NRXN1,PLCG1,VLDLR	
Dermatan Sulfate Biosynthesis (Late Stages)	5.21E-01		4.88E-02	HS3ST3B1,HS6ST2	
Pyrimidine Ribonucleotides De Novo Biosynthesis	5.21E-01		4.88E-02	AK4,DHX9	
Role of PKR in Interferon Induction and Antiviral Response	5.21E-01		4.88E-02	MAP2K6,TNFRSF1A	
Serotonin Receptor Signaling	5.21E-01		4.88E-02	HTR2A,TPH1	
Histamine Degradation	5.26E-01		7.69E-02	ALDH2	
Growth Hormone Signaling	5.27E-01		4.23E-02	A2M,PLCG1,SOCS3	
Hypoxia Signaling in the Cardiovascular System	5.27E-01		4.23E-02	LDHA,NQO1,VEGFA	
Pyrimidine Ribonucleotides Interconversion	5.51E-01		5.13E-02	AK4,DHX9	
Neuropathic Pain Signaling In Dorsal Horn Neurons	5.52E-01	-1.0	4.00E-02	GRM3,PLCD3,PLCE1,PLCG1	
Triacylglycerol Biosynthesis	5.67E-01		5.26E-02	MBOAT2,PNPLA3	
Xenobiotic Metabolism Signaling	5.78E-01		3.46E-02	ALDH1L2,ALDH2,ANKRA2,HS3ST3B1,HS6ST2,MAF,MAP2K6,NFE2L2,NQO1	
Retinol Biosynthesis	5.83E-01		5.41E-02	PNPLA3,RBP1	
White Adipose Tissue Browning Pathway	5.85E-01	1.3416407864998738	3.91E-02	CEBPB,KDR,LDHA,NDN,VEGFA	
Th1 and Th2 Activation Pathway	5.86E-01		3.75E-02	HLA-A,ICAM1,MAF,MAP2K6,S1PR1,SOCS3	
T Helper Cell Differentiation	5.97E-01		4.62E-02	BCL6,HLA-A,TNFRSF1A	
Complement System	6E-01		5.56E-02	CD55,SERPING1	
Interferon Signaling	6E-01		5.56E-02	IFIT1,IFITM1	
3-phosphoinositide Biosynthesis	6.01E-01	0.0	3.80E-02	DOT1L,INPP5B,NUDT11,PTPN13,PXYLP1,SOCS3	
14-3-3-mediated Signaling	6.02E-01	0.0	3.97E-02	GFAP,PLCD3,PLCE1,PLCG1,TNFRSF1A	
Cellular Effects of Sildenafil (Viagra)	6.02E-01		3.97E-02	PDE1C,PLCD3,PLCE1,PLCG1,SLC4A11	
Reelin Signaling in Neurons	6.02E-01	1.3416407864998738	3.97E-02	AFDN,ITGA5,ITGA6,MAP2K6,VLDLR	
Synaptic Long Term Potentiation	6.02E-01	-1.3416407864998738	3.97E-02	GRM3,PLCD3,PLCE1,PLCG1,PPP1R3C	
Th2 Pathway	6.02E-01		3.97E-02	HLA-A,ICAM1,MAF,S1PR1,SOCS3	
CD40 Signaling	6.09E-01		4.69E-02	ICAM1,MAP2K6,TNFAIP3	
Nitric Oxide Signaling in the Cardiovascular System	6.21E-01		4.30E-02	KDR,PDE1C,SLC7A1,VEGFA	
Eicosanoid Signaling	6.22E-01		4.76E-02	PLAAT1,PLAAT4,PNPLA3	
NAD Phosphorylation and Dephosphorylation	6.23E-01		1.00E-01	PXYLP1	
Oleate Biosynthesis II (Animals)	6.23E-01		1.00E-01	SCD	
Wnt/Ca+ pathway	6.49E-01		4.92E-02	PLCD3,PLCE1,PLCG1	
Aldosterone Signaling in Epithelial Cells	6.49E-01	-1.0	3.95E-02	DNAJB5,HSPB6,NEDD4,PLCD3,PLCE1,PLCG1	
IL-9 Signaling	6.55E-01		6.06E-02	BCL3,SOCS3	
Endothelin-1 Signaling	6.62E-01	0.0	3.85E-02	PLAAT1,PLAAT4,PLCD3,PLCE1,PLCG1,PLD3,PNPLA3	
Leucine Degradation I	6.63E-01		1.11E-01	BCAT1	
Pathogenesis of Multiple Sclerosis	6.63E-01		1.11E-01	CXCL9	
Sirtuin Signaling Pathway	6.74E-01	-1.0	3.61E-02	DOT1L,H1-1,H1-10,H1-3,H1-5,LDHA,NEDD4,NFE2L2,NQO1,VDAC3	
DNA Methylation and Transcriptional Repression Signaling	6.75E-01		6.25E-02	H4C13,SAP30	
Role of JAK2 in Hormone-like Cytokine Signaling	6.75E-01		6.25E-02	SH2B3,SOCS3	
3-phosphoinositide Degradation	6.84E-01	0.0	4.05E-02	DOT1L,INPP5B,NUDT11,PTPN13,PXYLP1,SOCS3	
AMPK Signaling	7.06E-01		3.85E-02	AK3,AK4,DPF1,EIF4EBP1,FASN,HMGCR,PHF10,PHLPP1	
Airway Pathology in Chronic Obstructive Pulmonary Disease	7.09E-01		1.25E-01	MMP2	
Histidine Degradation III	7.09E-01		1.25E-01	MTHFD2	
Ketolysis	7.09E-01		1.25E-01	ACAT2	
Superoxide Radicals Degradation	7.09E-01		1.25E-01	NQO1	
Glutamate Receptor Signaling	7.22E-01		5.36E-02	GRM3,SLC1A4,SLC38A1	
TR/RXR Activation	7.24E-01		4.76E-02	BCL3,FASN,LDLR,ME1	
FGF Signaling	7.37E-01	1.0	4.82E-02	FGF2,HGF,MAP2K6,PLCG1	
Aspartate Degradation II	7.61E-01		1.43E-01	GOT1	
Glucose and Glucose-1-phosphate Degradation	7.61E-01		1.43E-01	PGM1	
Prolactin Signaling	7.63E-01		4.94E-02	CEBPB,NMI,PLCG1,SOCS3	
Ethanol Degradation II	7.88E-01		7.41E-02	ACSS3,ALDH2	
Aryl Hydrocarbon Receptor Signaling	8.09E-01		4.44E-02	ALDH1L2,ALDH2,NCOA7,NFE2L2,NQO1,POLA1	
Virus Entry via Endocytic Pathways	8.19E-01		4.76E-02	CD55,HLA-A,ITGA5,ITGA6,PLCG1	
D-myo-inositol (1,4,5,6)-Tetrakisphosphate Biosynthesis	8.19E-01	0.0	4.48E-02	DOT1L,INPP5B,NUDT11,PTPN13,PXYLP1,SOCS3	
D-myo-inositol (3,4,5,6)-tetrakisphosphate Biosynthesis	8.19E-01	0.0	4.48E-02	DOT1L,INPP5B,NUDT11,PTPN13,PXYLP1,SOCS3	
Arginine Biosynthesis IV	8.22E-01		1.67E-01	ASS1	
GDP-glucose Biosynthesis	8.22E-01		1.67E-01	PGM1	
Selenocysteine Biosynthesis II (Archaea and Eukaryotes)	8.22E-01		1.67E-01	SARS1	
Urea Cycle	8.22E-01		1.67E-01	ASS1	
Adrenomedullin signaling pathway	8.37E-01	0.3779644730092272	4.17E-02	ADM,CEBPB,CTH,MAP2K6,MMP2,PLCD3,PLCE1,PLCG1	
Role of JAK family kinases in IL-6-type Cytokine Signaling	8.42E-01		8.00E-02	OSMR,SOCS3	
Leukocyte Extravasation Signaling	8.46E-01	1.414213562373095	4.19E-02	AFDN,CD44,EDIL3,ICAM1,ITGA5,ITGA6,MMP2,PLCG1	
Type I Diabetes Mellitus Signaling	8.56E-01		4.90E-02	GAD2,HLA-A,MAP2K6,SOCS3,TNFRSF1A	
Leptin Signaling in Obesity	8.94E-01		5.56E-02	PLCD3,PLCE1,PLCG1,SOCS3	
NER Pathway	8.95E-01		5.05E-02	CETN2,H4C13,POLA1,RFC4,TOP2A	
Citrulline-Nitric Oxide Cycle	8.96E-01		2.00E-01	ASS1	
Creatine-phosphate Biosynthesis	8.96E-01		2.00E-01	CKB	
Folate Polyglutamylation	8.96E-01		2.00E-01	SHMT2	
Glutamate Degradation III (via 4-aminobutyrate)	8.96E-01		2.00E-01	GAD2	
Pyruvate Fermentation to Lactate	8.96E-01		2.00E-01	LDHA	
Serotonin and Melatonin Biosynthesis	8.96E-01		2.00E-01	TPH1	
Tetrahydrofolate Salvage from 5,10-methenyltetrahydrofolate	8.96E-01		2.00E-01	MTHFD2	
dTMP De Novo Biosynthesis	8.96E-01		2.00E-01	SHMT2	
IL-6 Signaling	9.21E-01	1.6329931618554523	4.80E-02	A2M,CEBPB,MAP2K6,SOCS3,TNFRSF1A,VEGFA	
Caveolar-mediated Endocytosis Signaling	9.26E-01		5.71E-02	CD55,HLA-A,ITGA5,ITGA6	
Melatonin Signaling	9.26E-01	0.0	5.71E-02	MAP2K6,PLCD3,PLCE1,PLCG1	
Phosphatidylglycerol Biosynthesis II (Non-plastidic)	9.33E-01		9.09E-02	MBOAT2,PNPLA3	
TGF-β Signaling	9.36E-01	0.4472135954999579	5.21E-02	INHBB,MAP2K6,PMEPA1,RUNX2,SERPINE1	
Cysteine Biosynthesis III (mammalia)	9.67E-01		9.52E-02	CTH,SUV39H2	
tRNA Splicing	9.67E-01		6.98E-02	PDE1C,PDE7B,TSEN2	
Atherosclerosis Signaling	9.83E-01		5.00E-02	CCL2,GLG1,ICAM1,PLAAT1,PLAAT4,PNPLA3	
Acetate Conversion to Acetyl-CoA	9.87E-01		2.50E-01	ACSS3	
L-cysteine Degradation I	9.87E-01		2.50E-01	GOT1	
Phenylethylamine Degradation I	9.87E-01		2.50E-01	ALDH2	
Retinoate Biosynthesis II	9.87E-01		2.50E-01	RBP1	
Trans, trans-farnesyl Diphosphate Biosynthesis	9.87E-01		2.50E-01	IDI1	
CDP-diacylglycerol Biosynthesis I	1E00		1.00E-01	MBOAT2,PNPLA3	
Ethanol Degradation IV	1.04E00		1.05E-01	ACSS3,ALDH2	
Phagosome Formation	1.08E00		5.31E-02	FN1,ITGA5,MRC2,PLCD3,PLCE1,PLCG1	
The Visual Cycle	1.08E00		1.11E-01	RBP1,RPE65	
Triacylglycerol Degradation	1.09E00		7.89E-02	AARS1,PNPLA3,RPE65	
Dendritic Cell Maturation	1.1E00	0.7071067811865475	4.82E-02	CD58,DDR2,HLA-A,ICAM1,PLCD3,PLCE1,PLCG1,TNFRSF1A	
Aspartate Biosynthesis	1.11E00		3.33E-01	GOT1	
Glutamate Degradation II	1.11E00		3.33E-01	GOT1	
PRPP Biosynthesis I	1.11E00		3.33E-01	PRPS1	
Thymine Degradation	1.11E00		3.33E-01	DPYD	
Uracil Degradation II (Reductive)	1.11E00		3.33E-01	DPYD	
STAT3 Pathway	1.15E00	1.6329931618554523	5.19E-02	FGF2,HGF,IGF2R,IL13RA1,KDR,SOCS3,VEGFA	
Superpathway of Inositol Phosphate Compounds	1.15E00	-0.3333333333333333	4.74E-02	DOT1L,INPP5B,NUDT11,PLCD3,PLCE1,PLCG1,PTPN13,PXYLP1,SOCS3	
Granzyme B Signaling	1.17E00		1.25E-01	LMNB1,LMNB2	
Granulocyte Adhesion and Diapedesis	1.17E00		5.00E-02	CCL2,CXCL9,GLG1,ICAM1,ITGA5,ITGA6,MMP2,TNFRSF1A	
IL-17A Signaling in Fibroblasts	1.18E00		8.57E-02	CCL2,CEBPB,NFKBIZ	
VEGF Family Ligand-Receptor Interactions	1.18E00		6.17E-02	KDR,NRP1,NRP2,PLCG1,VEGFA	
Adipogenesis pathway	1.2E00		5.34E-02	CEBPB,DLK1,FGF2,RBP1,SAP30,TNFRSF1A,TXNIP	
Superpathway of Methionine Degradation	1.21E00		8.82E-02	CTH,GOT1,SUV39H2	
Sperm Motility	1.22E00	0.0	4.72E-02	DDR2,KDR,MAP2K6,PDE1C,PLAAT1,PLAAT4,PLCD3,PLCE1,PLCG1,PNPLA3	
Isoleucine Degradation I	1.22E00		1.33E-01	ACAT2,BCAT1	
Oxidative Ethanol Degradation III	1.22E00		1.33E-01	ACSS3,ALDH2	
Synaptic Long Term Depression	1.24E00	-1.1338934190276817	4.95E-02	CRH,CTH,GRM3,PLAAT1,PLAAT4,PLCD3,PLCE1,PLCG1,PNPLA3	
Role of MAPK Signaling in the Pathogenesis of Influenza	1.25E00		6.49E-02	CCL2,MAP2K6,PLAAT1,PLAAT4,PNPLA3	
Inhibition of Angiogenesis by TSP1	1.27E00		9.38E-02	HSPG2,KDR,VEGFA	
Alanine Biosynthesis II	1.28E00		5.00E-01	GPT2	
Alanine Degradation III	1.28E00		5.00E-01	GPT2	
Cysteine Biosynthesis/Homocysteine Degradation	1.28E00		5.00E-01	CTH	
Fatty Acid Biosynthesis Initiation II	1.28E00		5.00E-01	FASN	
Glutamate Dependent Acid Resistance	1.28E00		5.00E-01	GAD2	
Glycine Biosynthesis I	1.28E00		5.00E-01	SHMT2	
L-cysteine Degradation III	1.28E00		5.00E-01	GOT1	
Palmitate Biosynthesis I (Animals)	1.28E00		5.00E-01	FASN	
Phenylalanine Degradation IV (Mammalian, via Side Chain)	1.34E00		1.54E-01	ALDH2,GOT1	
Axonal Guidance Signaling	1.35E00		4.10E-02	ADAM12,ADAM19,ADAMTS16,ITGA5,MMP2,NRP1,NRP2,NTNG1,PAPPA,PAPPA2,PLCD3,PLCE1,PLCG1,PLXNA2,ROBO2,RTN4R,SRGAP1,UNC5B,VEGFA	
TREM1 Signaling	1.4E00	1.3416407864998738	7.14E-02	CCL2,CIITA,ICAM1,ITGA5,PLCG1	
Glycogen Degradation II	1.47E00		1.82E-01	AGL,PGM1	
Ketogenesis	1.47E00		1.82E-01	ACAT2,HMGCS1	
D-myo-inositol (1,4,5)-Trisphosphate Biosynthesis	1.55E00		1.20E-01	PLCD3,PLCE1,PLCG1	
Heparan Sulfate Biosynthesis	1.55E00	0.4472135954999579	7.81E-02	AARS1,EXT2,HS3ST3B1,HS6ST2,RPE65	
Glycine Betaine Degradation	1.55E00		2.00E-01	DMGDH,SHMT2	
L-cysteine Degradation II	1.57E00		1.00E00	CTH	
Thio-molybdenum Cofactor Biosynthesis	1.57E00		1.00E00	MOCOS	
Mechanisms of Viral Exit from Host Cells	1.63E00		9.76E-02	CHMP4C,LMNB1,LMNB2,NEDD4	
Folate Transformations I	1.64E00		2.22E-01	MTHFD2,SHMT2	
Antioxidant Action of Vitamin C	1.68E00	0.0	6.80E-02	PLAAT1,PLAAT4,PLCD3,PLCE1,PLCG1,PLD3,PNPLA3	
D-myo-inositol-5-phosphate Metabolism	1.72E00	-0.3333333333333333	6.04E-02	DOT1L,INPP5B,NUDT11,PLCD3,PLCE1,PLCG1,PTPN13,PXYLP1,SOCS3	
Heparan Sulfate Biosynthesis (Late Stages)	1.74E00	0.4472135954999579	8.77E-02	AARS1,EXT2,HS3ST3B1,HS6ST2,RPE65	
Role of Macrophages, Fibroblasts and Endothelial Cells in Rheumatoid Arthritis	1.82E00		5.03E-02	APC,CCL2,CEBPB,CEBPG,FGF2,FN1,ICAM1,LRP1,MAP2K6,PLCD3,PLCE1,PLCG1,SOCS3,TNFRSF1A,VEGFA	
LXR/RXR Activation	1.85E00	-1.0	6.78E-02	CCL2,FASN,FDFT1,HMGCR,LDLR,SCD,SERPINF1,TNFRSF1A	
Coagulation System	1.86E00	-1.0	1.14E-01	A2M,PLAU,PROS1,SERPINE1	
Antigen Presentation Pathway	1.9E00		1.18E-01	CALR,CD74,CIITA,HLA-A	
Zymosterol Biosynthesis	2E00		3.33E-01	MSMO1,NSDHL	
Osteoarthritis Pathway	2.07E00	1.507556722888818	5.94E-02	CEBPB,DDIT4,DDR2,DLX5,FGF2,FN1,HTRA1,ITGA5,LRP1,RUNX2,TNFRSF1A,VEGFA	
Acute Phase Response Signaling	2.09E00	2.1213203435596424	6.25E-02	A2M,CEBPB,FN1,MAP2K6,OSMR,RBP1,SERPINE1,SERPINF1,SERPING1,SOCS3,TNFRSF1A	
Agranulocyte Adhesion and Diapedesis	2.18E00		6.43E-02	CCL2,CD34,CXCL9,FN1,GLG1,ICAM1,ITGA5,ITGA6,MMP2,PODXL,TNFRSF1A	
Glycogen Degradation III	2.35E00		2.31E-01	AGL,GAA,PGM1	
Inhibition of Matrix Metalloproteases	2.48E00		1.32E-01	A2M,ADAM12,HSPG2,LRP1,MMP2	
Granzyme A Signaling	3.04E00		2.35E-01	H1-1,H1-10,H1-3,H1-5	
Phospholipases	3.05E00	0.0	1.21E-01	PLAAT1,PLAAT4,PLCD3,PLCE1,PLCG1,PLD3,PNPLA3	
Epoxysqualene Biosynthesis	3.14E00		1.00E00	FDFT1,SQLE	
Unfolded protein response	3.2E00	1.6329931618554523	1.27E-01	CALR,CEBPB,CEBPG,INSIG1,NFE2L2,PPP1R15A,SEL1L	
Hepatic Fibrosis / Hepatic Stellate Cell Activation	3.41E00		7.73E-02	A2M,CCL2,COL4A1,COL4A2,CXCL9,FGF2,FN1,HGF,ICAM1,KDR,MMP2,SERPINE1,TNFRSF1A,VEGFA	
Serine Biosynthesis	3.73E00		6.00E-01	PHGDH,PSAT1,PSPH	
Superpathway of Serine and Glycine Biosynthesis I	4.78E00	2.0	5.71E-01	PHGDH,PSAT1,PSPH,SHMT2	
Superpathway of Geranylgeranyldiphosphate Biosynthesis I (via Mevalonate)	5.46E00	-2.4494897427831783	3.53E-01	ACAT2,HMGCR,HMGCS1,IDI1,MVD,MVK	
tRNA Charging	6.26E00	3.0	2.37E-01	AARS1,EPRS1,GARS1,MARS1,NARS1,SARS1,TARS1,WARS1,YARS1	
Mevalonate Pathway I	6.28E00	-2.4494897427831783	4.62E-01	ACAT2,HMGCR,HMGCS1,IDI1,MVD,MVK	
Cholesterol Biosynthesis I	7.85E00	-2.6457513110645903	5.38E-01	DHCR24,DHCR7,FDFT1,MSMO1,NSDHL,SC5D,SQLE	
Cholesterol Biosynthesis II (via 24,25-dihydrolanosterol)	7.85E00	-2.6457513110645903	5.38E-01	DHCR24,DHCR7,FDFT1,MSMO1,NSDHL,SC5D,SQLE	
Cholesterol Biosynthesis III (via Desmosterol)	7.85E00	-2.6457513110645903	5.38E-01	DHCR24,DHCR7,FDFT1,MSMO1,NSDHL,SC5D,SQLE	
Superpathway of Cholesterol Biosynthesis	1.31E01	-3.6055512754639896	4.64E-01	ACAT2,DHCR24,DHCR7,FDFT1,HMGCR,HMGCS1,IDI1,MSMO1,MVD,MVK,NSDHL,SC5D,SQLE	

Upstream Regulators for My Projects->hd_microarray->Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM
Analysis	ID	Upstream Regulator	Expr Log Ratio	Molecule Type	Predicted Activation State	Activation z-score	Notes	Bias Term	Bias-corrected z-score	p-value of overlap	Target molecules in dataset	Mechanistic Network	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	ATF4	 	transcription regulator	Activated	5.444	 	0.068	5.027	7.55E-33	AARS1,ATF3,BCAT1,CALR,CCL2,CEBPB,CEBPG,CHAC1,CTH,DDIT4,DDR2,EIF4EBP1,FASN,FN1,GARS1,GDF15,HERPUD1,MARS1,MTHFD2,NARS1,NUPR1,OSMR,PHGDH,PMAIP1,PPP1R15A,PSAT1,PSPH,SARS1,SEL1L,SERPINF1,SHMT2,SLC1A4,SLC1A5,SLC3A2,SLC6A9,SLC7A1,SLC7A11,SLC7A3,SLC7A5,STC2,TNFRSF10B,VEGFA,WARS1,XPOT	ATF4,DDIT3,NFE2L2,NFkB (complex)	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	HDL-cholesterol	 	complex	 	-0.620	 	-0.039	-0.466	5.47E-16	ALDH1L2,CEBPB,CHAC1,DDR2,DHCR7,EGR1,EIF4EBP1,FDFT1,GPT2,HMGCS1,IDI1,MSMO1,NUPR1,SQLE,TRIM66,VLDLR	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	IFNG	 	cytokine	Activated	3.757	 	0.028	3.510	6.21E-16	A2M,ADM,APOL6,ARAP2,ARC,ASS1,ATF3,BCAN,BCL3,CALCOCO2,CCL2,CD44,CD55,CD74,CDH13,CEBPB,CHAC1,CIITA,CLIC4,CTSV,CXCL9,DDR2,DHX9,EGR1,FASN,FBXO5,FGF2,FN1,GAD2,GBP3,GDF15,GFAP,HAS2,HLA-A,HMGCR,HMGCS1,HSPG2,HTRA1,ICAM1,IDI1,IER2,IFIT1,IFITM1,ITGA5,ITGA6,KCNMA1,KDR,LAMP3,LDHA,LZTS1,MMP2,MTSS1,NEAT1,NFE2L1,NFKBIZ,NMI,NQO1,NUPR1,PAPPA,PCDH17,PELI1,PHGDH,PLAAT4,PLAU,PLCG1,PMAIP1,RGCC,RUNX2,SERPINE1,SERPING1,SGPL1,SLC16A9,SLC6A1,SLC7A11,SLC7A5,SLFN5,SOCS3,SPON1,SQLE,TNFRSF10B,TNFRSF1A,TRIM22,TXNIP,UNC5B,VEGFA,VLDLR,WARS1	CEBPA,ETS1,FOS,IFNG,IL1B,JUN,NFKBIA,NFkB (complex),P38 MAPK,RELA,SMARCA4,SP1,STAT1,STAT3,TNF	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	lysophosphatidylcholine	 	chemical - other	 	-1.263	 	0.056	-1.510	8.44E-16	CCL2,CD74,DHCR7,EGR1,FASN,FDFT1,HMGCR,HMGCS1,ICAM1,INSIG1,LDLR,LRP1,MSMO1,MVD,MVK,NSDHL,PLAU,SCD,SERPINE1,SQLE	AKT1,Ap1,CEBPA,CTNNB1,EGR1,EP300,ESR1,FOS,FOXO1,HDAC1,HTT,LDL,NFkB (complex),PPARA,PPARG,PPARGC1A,SP1,SREBF1,SREBF2,TP53,YAP1,lysophosphatidylcholine	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	tosedostat	 	chemical drug	Activated	3.729	 	0.071	3.464	1.00E-14	ASS1,ATF3,CEBPB,CHAC1,CTH,DDIT4,MARS1,PPP1R15A,PSAT1,SARS1,SLC7A11,STC2,VEGFA,WARS1	 	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	lipopolysaccharide	 	chemical drug	Activated	3.468	 	0.036	3.147	1.03E-14	ADM,AK4,ALDH2,APOL6,ARC,ASS1,ATF3,AURKB,BCL3,BCL6,BGN,CALR,CCL2,CD44,CD55,CD58,CD74,CEBPB,CENPI,CIITA,CLIC4,COL4A1,COL4A2,CRH,CTH,CTSV,CXCL9,DDIT4,DHCR24,EGR1,FASN,FEM1C,FGF2,FN1,GAS1,GBP3,GFAP,GTSE1,H1-10,HERPUD1,HGF,HLA-A,HMGCR,HTRA1,ICAM1,IFIT1,IFITM1,IL13RA1,INHBB,INSIG1,INSM1,ITGA5,KDR,LAMB1,LAMP3,LDHA,LMNB1,LRP1,MAF,MANF,MKI67,MMP2,MTSS1,NCOA7,NFE2L2,NFKBIZ,NQO1,NRP1,NUPR1,NUSAP1,OGT,OSMR,PDE1C,PELI1,PLAAT4,PLAU,PMAIP1,PMEPA1,POLA1,PPP1R15A,PROS1,RGCC,RHPN2,RUNX2,S1PR1,SERPINE1,SERPINF1,SLC1A5,SLC3A2,SLC7A11,SOCS3,TMSB10/TMSB4X,TNFAIP3,TNFRSF1A,TOP2A,TRIM22,TXNIP,ULBP1,VEGFA,VLDLR,WARS1	Ap1,CEBPA,CEBPB,IFNG,IL1B,IL6,JUN,NFkB (complex),RELA,SMARCA4,SP1,STAT1,STAT3,TNF,lipopolysaccharide	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	SCAP	 	other	Inhibited	-3.902	 	0.073	-4.188	1.21E-14	ATF3,DHCR7,DLK1,FASN,FDFT1,HMGCR,HMGCS1,IDI1,INSIG1,LDLR,MSMO1,MTHFD2,MVD,MVK,NSDHL,SC5D,SCD,SLC7A1,SQLE,STARD4	FOXO3,MBTPS1,NFE2L2,NFkB (complex),PPARG,PPARGC1A,SCAP,SP1,SREBF1,SREBF2,Srebp,TP53,cholesterol	
Q73_Vs_pTANK_Glia - 2020-01-20 05:17 PM	 	beta-estradiol	 	chemical - endogenous mammalian	 	-0.675	 	0.024	-0.896	4.00E-14	A2M,AARS1,ADM,ADM2,APC,ARC,ATF3,BCAT1,BCL6,BEX2,CALR,CCL2,CD44,CD55,CD74,CEBPB,CEBPG,CKB,CLIC4,CNTFR,DDIT4,DHCR24,DHCR7,EGR1,EIF4EBP1,EPB41L3,EXT2,FASN,FDFT1,FGD6,FGF2,FN1,GAD2,GARS1,GFAP,GJB1,GPSM2,GPT2,HAS2,HERPUD1,HGF,HLA-A,HMGCR,HMGCS1,HTRA1,ICAM1,IER2,IGF2R,INHBB,INSIG1,KDR,KPNA2,LAMB1,LDHA,LDLR,LMCD1,MAF,MAP2K6,MKI67,MMP2,MSMO1,MVK,MYO5B,NARS1,NEGR1,NFE2L2,NRP1,NRP2,NSDHL,NUPR1,PLAU,PLCD3,PMAIP1,PODN,POLA1,PPP1R15A,PPP1R3C,PROS1,PRPS1,PSAT1,PTPN13,PUS7,RFC4,RUNX2,S1PR1,SAP30,SDF2L1,SERPINE1,SEZ6,SLC13A3,SLC3A2,SLC6A9,SLC7A5,SNN,SOCS3,SQLE,SRSF1,STC2,TAC3,TARS1,THSD4,TMEM131L,TNFAIP3,TNFRSF1A,TOP2A,TXNIP,VEGFA,YARS1	APP,Ap1,E2F1,EGR1,EP300,ESR1,ESR2,FOS,FOXO1,FOXO3,HIF1A,IGF1,NFkB (complex),RARA,SP1,STAT3,TP53,TP73,beta-estradiol,prostaglandin E2	
