"","affy_hugene_2_0_st_v1","ensembl_gene_id","external_gene_name"
"563",16663514,"ENSG00000117399","CDC20"
"564",16662942,"ENSG00000236546","AL033527.2"
"565",16664861,"ENSG00000226754","AL606760.1"
"566",16664754,"ENSG00000182183","SHISAL2A"
"567",16664354,"ENSG00000228237","EFCAB14-AS1"
"568",16664731,"ENSG00000134748","PRPF38A"
"569",16664687,"ENSG00000223390","AL445685.1"
"570",16665254,"ENSG00000237352","LINC01358"
"571",16665261,"ENSG00000237352","LINC01358"
"572",16665263,"ENSG00000237352","LINC01358"
"573",16664156,"ENSG00000086015","MAST2"
"574",16664118,"ENSG00000132780","NASP"
"575",16665176,"ENSG00000223956","LINC01767"
"576",16665168,"ENSG00000235612","AL353681.1"
"577",16666268,"ENSG00000137955","RABGGTB"
"578",16661782,"ENSG00000233372","AL137076.1"
"579",16664005,"ENSG00000173846","PLK3"
"580",16666239,"ENSG00000117054","ACADM"
"581",16666266,"ENSG00000117054","ACADM"
"582",16662885,"ENSG00000127603","MACF1"
"583",16662755,"ENSG00000127603","MACF1"
"584",16665182,"ENSG00000162409","PRKAA2"
"585",16665193,"ENSG00000157131","C8A"
"586",16663075,"ENSG00000164002","EXO5"
"587",16663051,"ENSG00000187801","ZFP69B"
"588",16662619,"ENSG00000264698","MIR4255"
"589",16665504,"ENSG00000228734","AC096543.2"
"590",16665472,"ENSG00000235545","AC103923.1"
"591",16664970,"ENSG00000232245","AL035415.1"
"592",16665266,"ENSG00000172456","FGGY"
"593",16665298,"ENSG00000172456","FGGY"
"594",16664559,"ENSG00000225767","AL049637.1"
"595",16664476,"ENSG00000226133","AL356289.1"
"596",16664694,"ENSG00000134717","BTF3L4"
"597",16663188,"ENSG00000281207","SLFNL1-AS1"
"598",16666348,"ENSG00000230498","AL035409.1"
"599",16666115,"ENSG00000227016","AL583808.2"
"600",16665976,"ENSG00000033122","LRRC7"
"601",16666009,"ENSG00000033122","LRRC7"
"602",16665621,"ENSG00000158966","CACHD1"
"603",16665558,"ENSG00000116652","DLEU2L"
"604",16665006,"ENSG00000184313","MROH7"
"605",16662968,"ENSG00000131236","CAP1"
"606",16661646,"ENSG00000270103","AL360012.1"
"607",16664522,"ENSG00000230114","AL590432.1"
"608",16665159,"ENSG00000233079","LINC01755"
"609",16666224,"ENSG00000162624","LHX8"
"610",16666221,"ENSG00000229943","AC133865.1"
"611",16665109,"ENSG00000169174","PCSK9"
"612",16663743,"ENSG00000117408","IPO13"
"613",16662296,"ENSG00000201148","RNA5SP42"
"614",16664579,"ENSG00000275816","MIR6500"
"615",16665930,"ENSG00000207504","RNU6-1031P"
"616",16666334,"ENSG00000199921","RNU6-161P"
"617",16662722,"ENSG00000200796","RNU6-753P"
"618",16665588,"ENSG00000185483","ROR1"
"619",16665461,"ENSG00000132855","ANGPTL3"
"620",16664932,"ENSG00000116205","TCEANC2"
"621",16664943,"ENSG00000116205","TCEANC2"
"622",16664550,"ENSG00000284645","AL592182.3"
"623",16661648,"ENSG00000162419","GMEB1"
"624",16664215,"ENSG00000227857","AL358075.2"
"625",16665224,"ENSG00000226759","DAB1-AS1"
"626",16665232,"ENSG00000226759","DAB1-AS1"
"627",16665207,"ENSG00000236341","AL161740.1"
"628",16666196,"ENSG00000233894","AC105271.1"
"629",16662052,"ENSG00000182866","LCK"
"630",16662676,"ENSG00000197982","C1orf122"
"631",16661995,"ENSG00000160050","CCDC28B"
"632",16664512,"ENSG00000206700","RNU6-723P"
"633",16664708,"ENSG00000157077","ZFYVE9"
"634",16664218,"ENSG00000117472","TSPAN1"
"635",16665219,"ENSG00000227935","AL390243.1"
"636",16663931,"ENSG00000198520","C1orf228"
"637",16666200,"ENSG00000234497","ERICH3-AS1"
"638",16661684,"ENSG00000116329","OPRD1"
"639",16661676,"ENSG00000116329","OPRD1"
"640",16665510,"ENSG00000252784","RF00019"
"641",16665923,"ENSG00000223263","RNU6-387P"
"642",16661495,"ENSG00000252947","SCARNA1"
"643",16664976,"ENSG00000237173","AC099796.2"
"644",16666296,"ENSG00000057468","MSH4"
"645",16665086,"ENSG00000242396","AC096536.3"
"646",16665086,"ENSG00000233203","AC096536.1"
"647",16665963,"ENSG00000234264","DEPDC1-AS1"
"648",16663446,"ENSG00000199240","RNA5SP46"
"649",16662710,"ENSG00000265596","MIR3659"
"650",16664473,"ENSG00000225028","AC096541.1"
"651",16662510,"ENSG00000092850","TEKT2"
"652",16662209,"ENSG00000142920","AZIN2"
"653",16666388,"ENSG00000251767","RNU7-8P"
"654",16664579,"ENSG00000265538","MIR4421"
"655",16663129,"ENSG00000198974","MIR30E"
"656",16664620,"ENSG00000227070","AC104170.1"
"657",16664581,"ENSG00000204006","C1orf185"
"658",16661642,"ENSG00000229388","LINC01715"
"659",16661646,"ENSG00000229388","LINC01715"
"660",16665512,"ENSG00000088035","ALG6"
"661",16664617,"ENSG00000238140","AC104170.2"
"662",16663537,"ENSG00000198198","SZT2"
"663",16663457,"ENSG00000066056","TIE1"
"664",16663231,"ENSG00000127125","PPCS"
"665",16663288,"ENSG00000127125","PPCS"
"666",16663282,"ENSG00000186409","CCDC30"
"667",16663288,"ENSG00000186409","CCDC30"
"668",16663284,"ENSG00000186409","CCDC30"
"669",16663286,"ENSG00000186409","CCDC30"
"670",16663242,"ENSG00000186409","CCDC30"
"671",16663291,"ENSG00000186409","CCDC30"
"672",16664281,"ENSG00000117481","NSUN4"
"673",16663218,"ENSG00000044012","GUCA2B"
"674",16663193,"ENSG00000235358","AC093151.3"
"675",16661811,"ENSG00000235143","AL445235.1"
"676",16661808,"ENSG00000235143","AL445235.1"
"677",16662123,"ENSG00000160062","ZBTB8A"
"678",16666390,"ENSG00000251785","RNA5SP20"
"679",16665373,"ENSG00000132849","PATJ"
"680",16664610,"ENSG00000261664","TTC39A-AS1"
"681",16663215,"ENSG00000230881","AL445933.2"
"682",16664690,"ENSG00000228369","TXNDC12-AS1"
"683",16662890,"ENSG00000183682","BMP8A"
"684",16662728,"ENSG00000228436","AL139260.1"
"685",16665878,"ENSG00000162594","IL23R"
"686",16662623,"ENSG00000163874","ZC3H12A"
"687",16662735,"ENSG00000199963","RNU6-605P"
"688",16664565,"ENSG00000207194","RNU6-1026P"
"689",16663498,"ENSG00000117400","MPL"
"690",16661904,"ENSG00000235790","AC114488.2"
"691",16664091,"ENSG00000132763","MMACHC"
"692",16666336,"ENSG00000117069","ST6GALNAC5"
"693",16665069,"ENSG00000162398","LEXM"
"694",16666045,"ENSG00000197568","HHLA3"
"695",16663812,"ENSG00000117411","B4GALT2"
"696",16663828,"ENSG00000159214","CCDC24"
"697",16663851,"ENSG00000230615","AL139220.2"
"698",16662648,"ENSG00000134690","CDCA8"
"699",16662077,"ENSG00000116478","HDAC1"
"700",16663863,"ENSG00000171872","KLF17"
"701",16662636,"ENSG00000163879","DNALI1"
"702",16662031,"ENSG00000084623","EIF3I"
"703",16662009,"ENSG00000160051","IQCC"
"704",16664003,"ENSG00000264294","SNORD55"
"705",16664299,"ENSG00000117480","FAAH"
"706",16664078,"ENSG00000132773","TOE1"
"707",16663199,"ENSG00000204060","FOXO6"
"708",16666319,"ENSG00000225605","AC092813.1"
"709",16664150,"ENSG00000159596","TMEM69"
"710",16665136,"ENSG00000231090","MIR4422HG"
"711",16663085,"ENSG00000117010","ZNF684"
"712",16663064,"ENSG00000187815","ZFP69"
"713",16664680,"ENSG00000266993","AL050343.1"
"714",16663792,"ENSG00000117410","ATP6V0B"
"715",16665925,"ENSG00000235200","LINC01702"
"716",16665654,"ENSG00000264470","MIR4794"
"717",16662621,"ENSG00000207328","RNU6-636P"
"718",16665335,"ENSG00000238242","AC097066.1"
"719",16662159,"ENSG00000162522","KIAA1522"
"720",16662394,"ENSG00000201542","RF00091"
"721",16665497,"ENSG00000203605","AC096543.1"
"722",16663621,"ENSG00000142949","PTPRF"
"723",16664865,"ENSG00000234578","AL355483.4"
"724",16664335,"ENSG00000197587","DMBX1"
"725",16663223,"ENSG00000177181","RIMKLA"
"726",16661717,"ENSG00000206704","RF00019"
"727",16661587,"ENSG00000221216","RNU6ATAC27P"
"728",16665437,"ENSG00000263908","MIR3116-1"
"729",16663665,"ENSG00000066135","KDM4A"
"730",16664460,"ENSG00000186564","FOXD2"
"731",16664322,"ENSG00000232022","FAAHP1"
"732",16664332,"ENSG00000232022","FAAHP1"
"733",16661497,"ENSG00000130775","THEMIS2"
"734",16662123,"ENSG00000254553","AL033529.1"
"735",16662113,"ENSG00000254553","AL033529.1"
"736",16666135,"ENSG00000223479","LINC02238"
"737",16666086,"ENSG00000235079","ZRANB2-AS1"
"738",16666082,"ENSG00000235782","AL031429.1"
"739",16666013,"ENSG00000116754","SRSF11"
"740",16662615,"ENSG00000234481","AC117945.1"
"741",16662329,"ENSG00000187513","GJA4"
"742",16665796,"ENSG00000118473","SGIP1"
"743",16661978,"ENSG00000084652","TXLNA"
"744",16665850,"ENSG00000231080","AL592161.1"
"745",16663694,"ENSG00000126091","ST3GAL3"
"746",16665439,"ENSG00000240563","L1TD1"
"747",16663014,"ENSG00000084073","ZMPSTE24"
"748",16663533,"ENSG00000229431","AL139289.1"
"749",16664912,"ENSG00000116212","LRRC42"
"750",16661477,"ENSG00000117751","PPP1R8"
"751",16665240,"ENSG00000283445","AL136985.3"
"752",16664028,"ENSG00000222009","BTBD19"
"753",16665094,"ENSG00000143001","TMEM61"
"754",16662692,"ENSG00000183520","UTP11"
"755",16665346,"ENSG00000162599","NFIA"
"756",16665302,"ENSG00000134709","HOOK1"
"757",16664599,"ENSG00000123091","RNF11"
"758",16662945,"ENSG00000168389","MFSD2A"
"759",16664486,"ENSG00000117834","SLC5A9"
"760",16664765,"ENSG00000162378","ZYG11B"
"761",16663294,"ENSG00000171960","PPIH"
"762",16666323,"ENSG00000230027","AC092813.2"
"763",16662113,"ENSG00000273274","ZBTB8B"
"764",16663871,"ENSG00000178028","DMAP1"
"765",16661617,"ENSG00000180098","TRNAU1AP"
"766",16661890,"ENSG00000121764","HCRTR1"
"767",16663413,"ENSG00000243710","CFAP57"
"768",16664456,"ENSG00000186790","FOXE3"
"769",16664074,"ENSG00000186603","HPDL"
"770",16663151,"ENSG00000229528","AC119677.1"
"771",16666091,"ENSG00000229956","ZRANB2-AS2"
"772",16666102,"ENSG00000229956","ZRANB2-AS2"
"773",16666105,"ENSG00000229956","ZRANB2-AS2"
"774",16662724,"ENSG00000238063","LINC01685"
"775",16666007,"ENSG00000229359","PIN1P1"
"776",16665960,"ENSG00000233589","AL138789.1"
"777",16661687,"ENSG00000159023","EPB41"
"778",16665941,"ENSG00000232284","GNG12-AS1"
"779",16662338,"ENSG00000197056","ZMYM1"
"780",16665853,"ENSG00000198160","MIER1"
"781",16661914,"ENSG00000228634","AL136115.1"
"782",16661907,"ENSG00000254545","AL354919.2"
"783",16662430,"ENSG00000134698","AGO4"
"784",16665102,"ENSG00000162399","BSND"
"785",16663958,"ENSG00000142945","KIF2C"
"786",16661726,"ENSG00000237934","AL590729.1"
"787",16665973,"ENSG00000229639","LINC01758"
"788",16664878,"ENSG00000225675","LINC01771"
"789",16664482,"ENSG00000223720","AL109659.1"
"790",16664846,"ENSG00000235563","AL445183.2"
"791",16664048,"ENSG00000126088","UROD"
"792",16662744,"ENSG00000168653","NDUFS5"
"793",16664852,"ENSG00000157184","CPT2"
"794",16663155,"ENSG00000171793","CTPS1"
"795",16664213,"ENSG00000233114","AL358075.3"
"796",16664072,"ENSG00000281912","LINC01144"
"797",16663989,"ENSG00000142937","RPS8"
"798",16662134,"ENSG00000162521","RBBP4"
"799",16662298,"ENSG00000142698","C1orf94"
"800",16665687,"ENSG00000116675","DNAJC6"
"801",16662566,"ENSG00000054118","THRAP3"
"802",16662427,"ENSG00000232335","AL354864.1"
"803",16661730,"ENSG00000060656","PTPRU"
"804",16662105,"ENSG00000162526","TSSK3"
"805",16662108,"ENSG00000162526","TSSK3"
"806",16665967,"ENSG00000223883","LINC01707"
"807",16663730,"ENSG00000117407","ARTN"
"808",16662317,"ENSG00000189433","GJB4"
"809",16662270,"ENSG00000176256","HMGB4"
"810",16662280,"ENSG00000176256","HMGB4"
"811",16662475,"ENSG00000126070","AGO3"
"812",16662322,"ENSG00000188910","GJB3"
"813",16662206,"ENSG00000236065","AL020995.1"
"814",16665143,"ENSG00000234810","AL603840.1"
"815",16665147,"ENSG00000234810","AL603840.1"
"816",16665165,"ENSG00000234810","AL603840.1"
"817",16666071,"ENSG00000229051","LINC01788"
"818",16665901,"ENSG00000081985","IL12RB2"
"819",16662333,"ENSG00000230163","AL122010.1"
"820",16665674,"ENSG00000162433","AK4"
"821",16662255,"ENSG00000121903","ZSCAN20"
"822",16665235,"ENSG00000235038","AL445193.2"
"823",16664624,"ENSG00000117859","OSBPL9"
"824",16664680,"ENSG00000117859","OSBPL9"
"825",16663033,"ENSG00000084070","SMAP2"
"826",16662737,"ENSG00000174574","AKIRIN1"
"827",16665932,"ENSG00000116717","GADD45A"
"828",16661663,"ENSG00000198492","YTHDF2"
"829",16661934,"ENSG00000121775","TMEM39B"
"830",16665752,"ENSG00000237852","AC119800.1"
"831",16662664,"ENSG00000185090","MANEAL"
"832",16661956,"ENSG00000025800","KPNA6"
"833",16661917,"ENSG00000121774","KHDRBS1"
"834",16662537,"ENSG00000116871","MAP7D1"
"835",16662525,"ENSG00000116863","ADPRHL2"
"836",16662251,"ENSG00000233246","AL513327.2"
"837",16662453,"ENSG00000092847","AGO1"
"838",16663773,"ENSG00000132768","DPH2"
"839",16662047,"ENSG00000183615","FAM167B"
"840",16662018,"ENSG00000222046","DCDC2B"
"841",16662584,"ENSG00000214193","SH3D21"
"842",16662282,"ENSG00000231163","CSMD2-AS1"
"843",16662412,"ENSG00000116819","TFAP2E"
"844",16661788,"ENSG00000281104","AL161638.4"
"845",16662359,"ENSG00000146463","ZMYM4"
"846",16665833,"ENSG00000264720","MIR3117"
"847",16666141,"ENSG00000252005","RNU4ATAC8P"
"848",16664615,"ENSG00000206595","RNU6-877P"
"849",16661646,"ENSG00000274978","RNU11"
"850",16663005,"ENSG00000207508","RNU6-1237P"
"851",16661661,"ENSG00000252777","RF00422"
"852",16665141,"ENSG00000252162","RNU6-830P"
"853",16662357,"ENSG00000201868","RF00019"
"854",16664003,"ENSG00000200913","SNORD46"
"855",16663396,"ENSG00000207256","RNU6-880P"
"856",16663728,"ENSG00000283414","RF00026"
"857",16665435,"ENSG00000212360","RNU6-1177P"
"858",16663897,"ENSG00000199385","RNU6-369P"
"859",16664514,"ENSG00000223175","RNU4-61P"
"860",16662688,"ENSG00000252448","RF00092"
"861",16662690,"ENSG00000252448","RF00092"
"862",16663193,"ENSG00000282878","AC093151.5"
"863",16663199,"ENSG00000281518","FOXO6"
"864",16661533,"ENSG00000285390","ATP5IF1"
"865",16661544,"ENSG00000285069","SESN2"
"866",16661556,"ENSG00000284944","MED18"
"867",16666929,"ENSG00000207234","RNU6-125P"
"868",16666728,"ENSG00000223254","RF00019"
"869",16667173,"ENSG00000206680","SNORD21"
"870",16669698,"ENSG00000277313","RF00100"
"871",16669630,"ENSG00000273727","RF00003"
"872",16671455,"ENSG00000275635","RF00066"
"873",16667368,"ENSG00000235501","AC105942.1"
"874",16671305,"ENSG00000143578","CREB3L4"
"875",16669447,"ENSG00000227082","AC244021.1"
"876",16671100,"ENSG00000184148","SPRR4"
"877",16671090,"ENSG00000163206","SMCP"
"878",16666590,"ENSG00000230817","LINC01362"
"879",16670492,"ENSG00000266472","MRPS21"
"880",16670499,"ENSG00000117360","PRPF3"
"881",16667037,"ENSG00000097046","CDC7"
"882",16670527,"ENSG00000163125","RPRD2"
"883",16670547,"ENSG00000143374","TARS2"
"884",16668969,"ENSG00000163349","HIPK1"
"885",16667056,"ENSG00000203914","HSP90B3P"
"886",16666537,"ENSG00000234184","LINC01781"
"887",16670574,"ENSG00000143369","ECM1"
"888",16670592,"ENSG00000228126","FALEC"
"889",16670599,"ENSG00000143382","ADAMTSL4"
"890",16666587,"ENSG00000227960","AL138799.2"
"891",16666545,"ENSG00000117114","ADGRL2"
"892",16668997,"ENSG00000116774","OLFML3"
"893",16668657,"ENSG00000134216","CHIA"
"894",16667060,"ENSG00000137948","BRDT"
"895",16668677,"ENSG00000173947","PIFO"
"896",16667094,"ENSG00000172031","EPHX4"
"897",16667105,"ENSG00000189195","BTBD8"
"898",16667119,"ENSG00000189195","BTBD8"
"899",16670632,"ENSG00000143379","SETDB1"
"900",16670677,"ENSG00000231073","AL590133.1"
"901",16670673,"ENSG00000259357","AL590133.2"
"902",16670681,"ENSG00000143412","ANXA9"
"903",16670697,"ENSG00000143363","PRUNE1"
"904",16670710,"ENSG00000163141","BNIPL"
"905",16670728,"ENSG00000143443","C1orf56"
"906",16670739,"ENSG00000213190","MLLT11"
"907",16670743,"ENSG00000143458","GABPB2"
"908",16668919,"ENSG00000081026","MAGI3"
"909",16668533,"ENSG00000116396","KCNC4"
"910",16668439,"ENSG00000168710","AHCYL1"
"911",16668726,"ENSG00000227811","FAM212B-AS1"
"912",16670212,"ENSG00000207501","RNVU1-14"
"913",16667450,"ENSG00000200800","RNU1-130P"
"914",16666723,"ENSG00000266110","MIR4423"
"915",16669696,"ENSG00000273694","RF00004"
"916",16669785,"ENSG00000201558","RNVU1-6"
"917",16669696,"ENSG00000222788","RNU2-38P"
"918",16669995,"ENSG00000274408","RNA5SP536"
"919",16670176,"ENSG00000274408","RNA5SP536"
"920",16671555,"ENSG00000163357","DCST1"
"921",16671457,"ENSG00000160712","IL6R"
"922",16667715,"ENSG00000162695","SLC30A7"
"923",16667512,"ENSG00000232825","AL445433.2"
"924",16667379,"ENSG00000230427","AC095033.1"
"925",16671416,"ENSG00000143515","ATP8B2"
"926",16671077,"ENSG00000196734","LCE1B"
"927",16666896,"ENSG00000065243","PKN2"
"928",16671178,"ENSG00000143553","SNAPIN"
"929",16671125,"ENSG00000203784","LELP1"
"930",16671061,"ENSG00000203786","KPRP"
"931",16671053,"ENSG00000187170","LCE4A"
"932",16671027,"ENSG00000244057","LCE3C"
"933",16669288,"ENSG00000065183","WDR3"
"934",16669013,"ENSG00000198765","SYCP1"
"935",16670847,"ENSG00000237976","AL391069.3"
"936",16670479,"ENSG00000159208","CIART"
"937",16670454,"ENSG00000118298","CA14"
"938",16670467,"ENSG00000118298","CA14"
"939",16667011,"ENSG00000162664","ZNF326"
"940",16666997,"ENSG00000231613","AC099568.1"
"941",16668603,"ENSG00000134255","CEPT1"
"942",16666977,"ENSG00000230735","AC093423.2"
"943",16666940,"ENSG00000237568","AC099063.1"
"944",16670367,"ENSG00000150337","FCGR1A"
"945",16670387,"ENSG00000203811","HIST2H3C"
"946",16670377,"ENSG00000270882","HIST2H4A"
"947",16670383,"ENSG00000203812","HIST2H2AA3"
"948",16666943,"ENSG00000183347","GBP6"
"949",16670383,"ENSG00000272196","HIST2H2AA4"
"950",16670387,"ENSG00000203852","HIST2H3A"
"951",16670377,"ENSG00000270276","HIST2H4B"
"952",16670401,"ENSG00000184260","HIST2H2AC"
"953",16670391,"ENSG00000178096","BOLA1"
"954",16666959,"ENSG00000225492","GBP1P1"
"955",16669450,"ENSG00000231429","AC244021.2"
"956",16669422,"ENSG00000188610","FAM72B"
"957",16671045,"ENSG00000159455","LCE2B"
"958",16670994,"ENSG00000226716","AL589986.1"
"959",16670997,"ENSG00000237975","FLG-AS1"
"960",16671016,"ENSG00000237975","FLG-AS1"
"961",16669347,"ENSG00000116882","HAO2"
"962",16669064,"ENSG00000228035","AL512638.2"
"963",16668954,"ENSG00000226167","AP4B1-AS1"
"964",16668878,"ENSG00000229020","AKR7A2P1"
"965",16668505,"ENSG00000258673","LINC01397"
"966",16668397,"ENSG00000134201","GSTM5"
"967",16670188,"ENSG00000238107","AC245100.6"
"968",16670199,"ENSG00000231551","AC245100.4"
"969",16669626,"ENSG00000280649","AC245100.8"
"970",16670191,"ENSG00000224481","AC245100.1"
"971",16668420,"ENSG00000184371","CSF1"
"972",16669983,"ENSG00000229828","PDE4DIPP1"
"973",16668817,"ENSG00000155363","MOV10"
"974",16668687,"ENSG00000199890","RF00019"
"975",16668601,"ENSG00000252760","RNA5SP54"
"976",16669626,"ENSG00000281741","AC241377.3"
"977",16669573,"ENSG00000273136","NBPF26"
"978",16669364,"ENSG00000203859","HSD3B2"
"979",16670803,"ENSG00000159352","PSMD4"
"980",16668947,"ENSG00000231128","AL137856.1"
"981",16670452,"ENSG00000222222","RNU2-17P"
"982",16671540,"ENSG00000163352","LENEP"
"983",16671472,"ENSG00000163239","TDRD10"
"984",16670367,"ENSG00000198019","FCGR1B"
"985",16670270,"ENSG00000263353","PPIAL4A"
"986",16671144,"ENSG00000184330","S100A7A"
"987",16671129,"ENSG00000203783","PRR9"
"988",16670844,"ENSG00000224645","AL391069.1"
"989",16666610,"ENSG00000237076","AL035706.1"
"990",16671108,"ENSG00000163209","SPRR3"
"991",16669324,"ENSG00000231365","AL359915.2"
"992",16669084,"ENSG00000228127","LINC01649"
"993",16669080,"ENSG00000228127","LINC01649"
"994",16669067,"ENSG00000173218","VANGL1"
"995",16669058,"ENSG00000233730","LINC01765"
"996",16669053,"ENSG00000134200","TSHB"
"997",16666603,"ENSG00000231364","LINC01712"
"998",16670469,"ENSG00000118292","C1orf54"
"999",16668960,"ENSG00000118655","DCLRE1B"
"1000",16666448,"ENSG00000137960","GIPC2"
"1001",16667030,"ENSG00000225446","LINC01763"
"1002",16668622,"ENSG00000064886","CHI3L2"
"1003",16669573,"ENSG00000263956","NBPF11"
"1004",16670250,"ENSG00000263956","NBPF11"
"1005",16668753,"ENSG00000237556","KCND3-AS1"
"1006",16668761,"ENSG00000231437","LINC01750"
"1007",16669573,"ENSG00000272150","NBPF25P"
"1008",16669781,"ENSG00000272150","NBPF25P"
"1009",16669960,"ENSG00000272150","NBPF25P"
"1010",16670141,"ENSG00000117262","GPR89A"
"1011",16669963,"ENSG00000117262","GPR89A"
"1012",16668772,"ENSG00000143079","CTTNBP2NL"
"1013",16669944,"ENSG00000174827","PDZK1"
"1014",16668798,"ENSG00000116489","CAPZA1"
"1015",16668785,"ENSG00000134245","WNT2B"
"1016",16669930,"ENSG00000265491","RNF115"
"1017",16669905,"ENSG00000131788","PIAS3"
"1018",16669888,"ENSG00000198483","ANKRD35"
"1019",16669850,"ENSG00000143127","ITGA10"
"1020",16666730,"ENSG00000223653","AL078459.1"
"1021",16669814,"ENSG00000272031","ANKRD34A"
"1022",16669821,"ENSG00000271601","LIX1L"
"1023",16669840,"ENSG00000131779","PEX11B"
"1024",16669830,"ENSG00000265241","RBM8A"
"1025",16669796,"ENSG00000265972","TXNIP"
"1026",16666738,"ENSG00000142871","CYR61"
"1027",16669787,"ENSG00000168509","HFE2"
"1028",16666749,"ENSG00000230285","AC092807.1"
"1029",16667303,"ENSG00000117528","ABCD3"
"1030",16667293,"ENSG00000226835","AC097059.1"
"1031",16671086,"ENSG00000235942","LCE6A"
"1032",16669278,"ENSG00000183508","FAM46C"
"1033",16668572,"ENSG00000283999","AL358215.3"
"1034",16669979,"ENSG00000274372","AC239803.4"
"1035",16670164,"ENSG00000274372","AC239803.4"
"1036",16668229,"ENSG00000162650","ATXN7L2"
"1037",16671217,"ENSG00000143624","INTS3"
"1038",16669386,"ENSG00000198857","HSD3BP5"
"1039",16670920,"ENSG00000143376","SNX27"
"1040",16666681,"ENSG00000122432","SPATA1"
"1041",16670866,"ENSG00000143375","CGN"
"1042",16670270,"ENSG00000279782","PPIAL4F"
"1043",16670272,"ENSG00000235887","AC239859.3"
