© 2000-2020 QIAGEN. All rights reserved.

Analysis Details for My Projects->hd_microarray->longFragmentHuman - 2020-01-20 08:06 PM
Workspace	My Projects
Project	hd_microarray
Analysis	longFragmentHuman - 2020-01-20 08:06 PM
Date	Mon Jan 20 17:06:30 PST 2020
Analysis ID	18745804

Analysis Settings
Cutoff before duplicate resolution	true
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->hd_microarray->longFragmentHuman - 2020-01-20 08:06 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
longFragmentHuman - 2020-01-20 08:06 PM	 	NGF	growth factor	 	 	 	 	 	1.01E-02	CDK5R1,DPYSL5,GRIA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	budesonide	chemical drug	 	 	 	 	 	1.05E-02	CDK5R1,PRKCQ	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	CHD8	enzyme	 	 	 	 	 	1.17E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	EIF5A	translation regulator	 	 	 	 	 	1.17E-02	CDK5R1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	FES	kinase	 	 	 	 	 	1.17E-02	ITGA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	SMARCD1	transcription regulator	 	 	 	 	 	1.17E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	prednisolone	chemical drug	 	 	 	 	 	1.21E-02	CDK5R1,ITGA4,NUDT18	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	L-triiodothyronine	chemical - endogenous mammalian	 	 	 	 	 	1.22E-02	KIF1B,NUDT18,PRKCQ,TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	SB203580	chemical - kinase inhibitor	 	 	 	 	 	1.27E-02	CDK5R1,CST7,ITGA4,TFPI2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	MYOC	other	 	 	 	 	 	1.29E-02	ESRP1,RGS17	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	methylselenic acid	chemical reagent	 	 	 	 	 	1.32E-02	MAP1B,SH3BP5,TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	RASSF1	other	 	 	 	 	 	1.35E-02	FRMD4B,MAP1B	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	DAB1	other	 	 	 	 	 	1.37E-02	CDK5R1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	MFAP2	other	 	 	 	 	 	1.37E-02	ITGA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	recombinant human endostatin	chemical drug	 	 	 	 	 	1.37E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	TCF	group	 	 	 	 	 	1.38E-02	ADGRG2,QPCT	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	SOX2	transcription regulator	 	 	 	 	 	1.38E-02	NKX2-2,PRKCQ,SALL4,TMEM163	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	ASCL1	transcription regulator	 	 	 	 	 	1.41E-02	CDK5R1,PRKCQ	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	6-amino-4-(4-phenoxyphenylethylamino)quinazoline	chemical reagent	 	 	 	 	 	1.56E-02	CDK5R1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	Calcineurin B	group	 	 	 	 	 	1.56E-02	B3GAT1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	HEYL	transcription regulator	 	 	 	 	 	1.56E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	LASP1	transporter	 	 	 	 	 	1.56E-02	ITGA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	MM-401	chemical reagent	 	 	 	 	 	1.56E-02	DEPTOR	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	POU3F3	transcription regulator	 	 	 	 	 	1.56E-02	CDK5R1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	UGT2B15	enzyme	 	 	 	 	 	1.56E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	UGT2B17	enzyme	 	 	 	 	 	1.56E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	MYD88	other	 	 	 	 	 	1.57E-02	ITGA4,SH3BP5,SLC16A3	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	MKNK1	kinase	 	 	 	 	 	1.68E-02	KIF1B,MAP1B	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	AGRN	other	 	 	 	 	 	1.75E-02	MAP1B	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	HCAR1	g-protein coupled receptor	 	 	 	 	 	1.75E-02	SLC16A3	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	INPP4B	phosphatase	 	 	 	 	 	1.75E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	MNX1	transcription regulator	 	 	 	 	 	1.75E-02	NKX2-2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	SEMA3A	other	 	 	 	 	 	1.75E-02	MAP1B	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	propylthiouracil	chemical drug	 	 	 	 	 	1.91E-02	CHKA,QPCT	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	LCOR	transcription regulator	 	 	 	 	 	1.95E-02	TFPI2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	LINC01139	other	 	 	 	 	 	1.95E-02	SLC16A3	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	PA2G4	transcription regulator	 	 	 	 	 	1.95E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	RYBP	transcription regulator	 	 	 	 	 	1.95E-02	NKX2-2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	SYK	kinase	 	 	 	 	 	2.01E-02	PRKCQ,TFPI2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	IFNG	cytokine	 	 	 	 	 	2.08E-02	ADGRG2,CDK5R1,IL17RB,ITGA4,NKX2-2,PRKCQ,SLC16A3	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	H3C14	other	 	 	 	 	 	2.14E-02	PIK3R5	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	NCKAP1L	other	 	 	 	 	 	2.14E-02	DMTN	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	VASP	other	 	 	 	 	 	2.14E-02	ITGA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	VEGFC	growth factor	 	 	 	 	 	2.14E-02	ITGA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	mGluR	group	 	 	 	 	 	2.14E-02	MAP1B	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	androstenediol	chemical - endogenous mammalian	 	 	 	 	 	2.33E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	miR-148a-3p (and other miRNAs w/seed CAGUGCA)	mature microrna	 	 	 	 	 	2.33E-02	UBASH3B	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	putrescine	chemical - endogenous mammalian	 	 	 	 	 	2.33E-02	CDK5R1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	PELP1	other	 	 	 	 	 	2.47E-02	MAP1B,PRKCQ	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	PPP3CB	phosphatase	 	 	 	 	 	2.52E-02	B3GAT1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	RV 538	chemical reagent	 	 	 	 	 	2.52E-02	ATP13A2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	XRCC5	enzyme	 	 	 	 	 	2.52E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	BET	group	 	 	 	 	 	2.71E-02	DMTN	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	D-tubocurarine	chemical drug	 	 	 	 	 	2.71E-02	TFPI2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	POU3F2	transcription regulator	 	 	 	 	 	2.71E-02	CDK5R1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	diacylglycerol	chemical - endogenous mammalian	 	 	 	 	 	2.71E-02	PRKCQ	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	mir-290	microrna	 	 	 	 	 	2.91E-02	SALL4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	CREB3	transcription regulator	 	 	 	 	 	3.10E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	DIRAS3	enzyme	 	 	 	 	 	3.10E-02	TFPI2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	hydrogen sulfide	chemical - endogenous mammalian	 	 	 	 	 	3.10E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	MTOR	kinase	 	 	 	 	 	3.14E-02	CHKA,SLC16A3,TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	MAPK1	kinase	 	 	 	 	 	3.23E-02	CDK5R1,DEPTOR,NKX2-2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	CD28	transmembrane receptor	 	 	 	 	 	3.25E-02	ITGA4,SLC16A3,TFPI2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	ARG1	enzyme	 	 	 	 	 	3.29E-02	CDK5R1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	IL1RAP	transmembrane receptor	 	 	 	 	 	3.29E-02	IL17RB	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	PDGFRA	kinase	 	 	 	 	 	3.29E-02	PRKCQ	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	bombesin	chemical - endogenous mammalian	 	 	 	 	 	3.29E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	selumetinib	chemical drug	 	 	 	 	 	3.29E-02	CDK5R1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	ITGAL	transmembrane receptor	 	 	 	 	 	3.48E-02	ITGA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	NFASC	other	 	 	 	 	 	3.48E-02	KIF1B	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	SLC6A3	transporter	 	 	 	 	 	3.48E-02	CDK5R1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	c-Src	group	 	 	 	 	 	3.48E-02	CHKA	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	TLX3	transcription regulator	 	 	 	 	 	3.67E-02	GRIA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	miR-486-5p (and other miRNAs w/seed CCUGUAC)	mature microrna	 	 	 	 	 	3.67E-02	UBASH3B	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	Pam3-Cys-Ser-Lys4	chemical reagent	 	 	 	 	 	3.72E-02	ITGA4,SLC16A3	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	SMARCD3	transcription regulator	 	 	 	 	 	3.86E-02	DEPTOR	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	mir-486	microrna	 	 	 	 	 	3.86E-02	UBASH3B	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	salvin	chemical toxicant	 	 	 	 	 	3.86E-02	CDK5R1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	MAPT	other	 	 	 	 	 	3.89E-02	CDK5R1,MAP1B,SLC16A3	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	ethanol	chemical - endogenous mammalian	 	 	 	 	 	4.01E-02	ANKS1B,MAP1B,TFPI2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	HMGA2	enzyme	 	 	 	 	 	4.04E-02	KLF15	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	SRA1	transcription regulator	 	 	 	 	 	4.04E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	TRIM21	enzyme	 	 	 	 	 	4.04E-02	SALL4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	XRCC6	enzyme	 	 	 	 	 	4.04E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	miR-293-5p (and other miRNAs w/seed CUCAAAC)	mature microrna	 	 	 	 	 	4.04E-02	KLF15	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	IgG1	complex	 	 	 	 	 	4.23E-02	ITGA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	LILRB1	transmembrane receptor	 	 	 	 	 	4.23E-02	DEPTOR	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	PBX3	transcription regulator	 	 	 	 	 	4.23E-02	CHD9	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	WDR5	transcription regulator	 	 	 	 	 	4.23E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	BTRC	enzyme	 	 	 	 	 	4.42E-02	DEPTOR	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	ibrutinib	chemical drug	 	 	 	 	 	4.42E-02	ITGA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	miR-30a-3p (and other miRNAs w/seed UUUCAGU)	mature microrna	 	 	 	 	 	4.42E-02	KIF1B	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	ETV1	transcription regulator	 	 	 	 	 	4.61E-02	TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	WDR77	transcription regulator	 	 	 	 	 	4.61E-02	SPAG1	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	UCN-01	chemical drug	 	 	 	 	 	4.80E-02	PRKCQ	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	calpain	complex	 	 	 	 	 	4.80E-02	GRIA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	lead	chemical toxicant	 	 	 	 	 	4.80E-02	GRIA4	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	metribolone	chemical reagent	 	 	 	 	 	4.94E-02	CDK5R1,SLC16A3,TMPRSS2	 	
longFragmentHuman - 2020-01-20 08:06 PM	 	KLF2	transcription regulator	 	 	 	 	 	4.96E-02	ITGA4,TFPI2	 	

Causal Networks for My Projects->hd_microarray->longFragmentHuman - 2020-01-20 08:06 PM
Master Regulator	Molecule Type	Depth	Predicted Activation State	Notes	Activation z-score	p-value of overlap	Network bias-corrected p-value	Participating regulators	Target molecules in dataset	Causal network	Target-connected regulators	Relationships Between Master Regulators(Increases/Downstream)	Relationships Between Master Regulators(Decreases/Downstream)	Relationships Between Master Regulators(Affects/Downstream)	Relationships Between Master Regulators(Increases/Upstream)	Relationships Between Master Regulators(Decreases/Upstream)	Relationships Between Master Regulators(Affects/Upstream)	Relationships Between Master Regulators(Increases/Both)	Relationships Between Master Regulators(Decreases/Both)	Relationships Between Master Regulators(Affects/Both)	
TRERF1	transcription regulator	3	 	 	0.000	7.13E-07	1.60E-03	AKT1,CCND1,CDK2,CDK6,CDKN1B,Cyclin A,estrogen receptor,FOXO1,ISL1,MAPT,MYC,NCOA1,NFATC3,NR4A1,P38 MAPK,PTEN,RB1,RBL2,SOX2,STAT3,TRERF1,ZEB1	 	21 (22)	18	 	NUPR1	 	 	CDK2	 	 	 	 	
PPAR ligand-PPAR-Retinoic acid-RXRα	complex	3	 	 	0.000	1.10E-06	2.60E-03	ERBB2,F3,Focal adhesion kinase,HNF4A,IGFBP2,MAPK1,MYC,NR3C1,NR4A1,PPAR ligand-PPAR-Retinoic acid-RXRα,PPARA,PPARD,PTEN,RAF1,SRC (family),STAT1,STAT5B,TGFB1,TP53,tretinoin	 	25 (20)	19	 	 	 	 	 	 	 	 	 	
infliximab	biologic drug	3	 	 	0.000	2.17E-06	3.90E-03	AKT1,Calcineurin A,CD38,EGFR,EP300,ERBB2,F3,FOXP3,Hdac,HIF1A,IKBKE,IL15,infliximab,MAPK1,MTOR,NCOA3,NFkB (complex),Nr1h,P38 MAPK,PPARD,PRKCD,PTEN,REL,RUNX1,STAT3,SYK,TBK1,TGFB1,TNF,TP53,ZAP70	 	26 (31)	29	 	 	 	 	BATF,TNF	 	 	 	 	
TCL1A	transcription regulator	3	 	 	0.000	4.22E-06	1.20E-03	AKT1,AR,CLOCK,DNMT3A,ERBB2,ESR1,FOXO1,GATA1,GSK3A,JUN,MET,MITF,MYC,NFATC1,NFATC2,NR4A1,PTEN,SOX2,TCL1A,TGFB1	 	21 (20)	18	SB203580,SOX2-OCT4-NANOG	RARA,tretinoin	 	 	 	 	 	 	 	
naftopidil	chemical drug	3	 	 	0.000	6.29E-06	3.10E-03	AR,calpain,CASP3,DICER1,MTOR,naftopidil,PRKCD,PTEN,SMAD2,SP1,STAT3,TGFB1	 	16 (12)	9	 	 	 	 	SMAD2	 	 	 	 	
Cyclin D	group	3	 	 	0.000	6.57E-06	3.70E-03	AKT1,CCND1,CCND3,Cdk,CDK2,CDK4,CDK4/6,CDK6,CDKN1B,Cyclin A,Cyclin D,Cyclin E,E2f,estrogen receptor,FOXO1,ISL1,MAPK1,MAPT,MTOR,MYC,NCOA1,NFATC3,NR4A1,P38 MAPK,PTEN,RB1,RUNX1,SOX2,STAT3,ZEB1	 	20 (30)	20	EGF,INK4,TNF	CAK,CDKN2C,Ro31-8220,tretinoin,U0126	 	CDK2	 	 	 	 	 	
BOP1	other	3	 	 	0.000	7.38E-06	3.40E-03	AKT1,AR,BOP1,calpain,CCND1,CDK2,CDKN1B,estrogen receptor,FOXO1,Jnk,MAPK1,MAPT,MYC,NCOA1,NFATC1,NFkB (complex),NR4A1,P38 MAPK,PTEN,RB1,RBL2,RHOA,SOX2,VASP	 	18 (24)	21	 	 	 	CDK2	 	 	 	 	 	
TNF	cytokine	2	 	 	0.000	7.92E-06	9.50E-03	AKT1,Calcineurin A,CD38,EGFR,EP300,ERBB2,F3,Hdac,HIF1A,IKBKE,IL15,MAPK1,MTOR,NCOA3,NFkB (complex),Nr1h,P38 MAPK,PPARD,PRKCD,PTEN,REL,STAT3,SYK,TBK1,TGFB1,TNF,TP53,ZAP70	 	25 (28)	28	budesonide,calcimycin,CAPN1,CLEC7A,curdlan,FCGR3A/FCGR3B,Ifn gamma,IL1RAP,L-triiodothyronine,MAC,mevastatin,MKNK1,NCR2,NFATC4,palmitoyl-Cys((RS)-2,3-di(palmitoyloxy)-propyl)-Ala-Gly-OH,Pam3-Cys-Ser-Lys4,SYK/ZAP,tetradecanoylphorbol acetate,zearalenone	CBL,cyclomaltodextrin,eptifibatide,HCAR1,ibrutinib,infliximab,LILRB1,LY6E,miR-148a-3p (and other miRNAs w/seed CAGUGCA),N-chlorotaurine,prednisolone,resveratrol,RV 538,S1PR1,SB203580,tretinoin,TRIM21,tylophorine,tyrphostin AG 127,U0126,VLDLR,VTN,ZFA-fmk,zinc sulfate	 	15(S)-HETE,BTRC,Calcineurin A,calpain,CCNE1,CD59,CDK2,Collagen(s),CREB3,Cyclin D,DDX5,EFHD2,Focal adhesion kinase,ganglioside GM2,HBEGF,HPSE,ITGA2,ITGB6,MET,POU2F1,POU3F2,Sfk,SMAD2,SRA1,VEGFC	CDKN2C,heparan sulfate,mir-290,MITF,NEUROD1,PAX6,QKI,TPO	 	 	 	 	
CCNE1	transcription regulator	3	 	 	0.000	8.17E-06	2.70E-03	AR,CCNE1,CDK2,CDK6,CDKN1B,ERBB2,FOXM1,ID2,ISL1,MET,MYC,NANOG,NCOA1,NFATC3,NR4A1,POU5F1,RB1,RBL2,SOX2,ZEB1	 	20 (20)	16	E2F2,EGF,ITGA2,L-triiodothyronine,salvin,tetradecanoylphorbol acetate,TNF,UCN-01	bosutinib,Interferon alpha,PCGF2,Ro 25-6760,tretinoin,U0126	 	 	 	 	 	 	 	
RAR ligand-RARα-Retinoic acid-RXRα	complex	3	 	 	0.000	1.08E-05	1.48E-02	ERBB2,F3,Focal adhesion kinase,IGFBP2,MAPK1,MTOR,MYC,NFkB (complex),NR4A1,PPARA,PPARD,PTEN,RAF1,RAR ligand-RARα-Retinoic acid-RXRα,RARA,RXRA,SRC (family),STAT1,TGFB1,TP53,tretinoin	 	23 (21)	19	 	 	 	 	 	 	 	 	 	
EGFR ligand	group	3	 	 	0.000	1.35E-05	6.80E-03	AKT1,AR,AREG,BTC,calpain,DIO2,EGF,EGFR,EGFR ligand,ERBB2,ERBB3,ERBB4,EREG,ESR1,ETV1,Focal adhesion kinase,FOXO1,HBEGF,ISL1,Jnk,Mapk,MET,MYC,P38 MAPK,RUNX1,SPRY2,SRC (family),STAT1,STAT3,STAT5B,STAT6,SYK,TGFA,ZEB1	 	22 (34)	27	 	 	 	 	 	 	 	 	 	
CDK2	kinase	3	 	 	0.000	1.71E-05	1.00E-02	Akt,CDK2,CDKN1B,CHEK1,ERBB2,estrogen receptor,FOXO1,FOXP3,MAPT,MDM2,MYC,NCOA1,NFAT5,NFATC1,NR4A1,PGR,PPARA,PPARD,RASSF1,RB1,RBL2,RIPK1,RUNX1,SNAI1,SOX2,SP1,SPHK1,STAT3,STAT5B,TP53,VIM	 	23 (31)	23	BAX,BOP1,CAK,calpain,CD79A,Cyclin D,EGF,ITGA2,L-triiodothyronine,MAC,MITF,putrescine,SAICAR,SYK,TNF,zearalenone	alitretinoin,CDKN2C,Interferon alpha,mevastatin,mir-290,NGF,NUPR1,O6-benzylguanine,PAX6,PCGF2,resveratrol,Ro 25-6760,tetradecanoylphorbol acetate,TRERF1,tretinoin,U0126,UCN-01	 	 	 	 	 	 	 	
Plexin B	group	3	 	 	0.000	1.88E-05	8.50E-03	AR,ERBB2,ERK,Jnk,Mapk,MAPK1,MYC,NFATC1,NFkB (complex),P38 MAPK,Plexin B,PLXNB1,PLXNB2,Rac,RAF1,RRAS,STAT1,STAT3,ZAP70	 	15 (19)	14	 	 	 	 	 	 	 	 	 	
TPO	enzyme	3	 	 	0.000	2.10E-05	4.00E-04	calpain,CTTN,EGFR,Focal adhesion kinase,MAP3K8,MYD88,P38 MAPK,SYK,SYK/ZAP,TPO,ZAP70	 	11 (11)	8	 	calcimycin,prednisolone,propylthiouracil,tetradecanoylphorbol acetate,TNF	 	SYK/ZAP	 	 	 	 	 	
tylophorine	chemical drug	3	 	 	0.000	2.19E-05	6.30E-03	AKT1,Ap1,AR,CCND1,CDKN1B,CLOCK,ERBB2,ESR1,FOXO1,GATA1,HNF4A,IRF4,JUN,MET,NFATC1,NFATC2,NFkB (complex),NR3C1,NR4A1,PRKCD,PTEN,RARG,SOX2,TGFB1,tylophorine	 	21 (25)	23	 	 	 	 	TNF	 	 	 	 	
PP2/AG1879 tyrosine kinase inhibitor	chemical - kinase inhibitor	2	 	 	0.000	2.20E-05	1.37E-02	AKT1,c-Src,EGFR,ERBB2,ERK,Focal adhesion kinase,IRF4,Jnk,Mapk,MAPK1,MAPT,MET,NFkB (complex),P38 MAPK,PP2/AG1879 tyrosine kinase inhibitor,PRKCD,RAF1,SRC,SRC (family),STAT1,STAT3,STAT5B,STAT6,ZAP70	 	17 (24)	23	 	 	 	 	c-Src,CBL,Collagen(s),Focal adhesion kinase,ICAM1,ITGB4,LYN,MET,RHOG,Sfk,SYK/ZAP	 	 	 	 	
R-348	chemical drug	3	 	 	0.000	2.26E-05	8.60E-03	AKT1,CD247,EP300,ERK,FOXO1,JAK3,Jnk,Mapk,MAPK1,MYD88,NFATC1,NFkB (complex),P38 MAPK,PRKCD,R-348,REL,STAT1,STAT3,STAT5B,STAT6,SYK	 	16 (21)	19	 	 	 	 	SYK	 	 	 	 	
ELOB	transcription regulator	3	 	 	0.000	2.55E-05	1.89E-02	AKT1,AR,AURKA,calpain,CCND1,CXCR4,ELOB,EP300,ERBB2,HIF1A,MET,MYC,NR2E1,PPARA,PRKCD,PRKCI,PTEN,RASSF1,RNA polymerase II,SMARCD3,SOX2,SPRY2,STAT3,TP53,Ubiquitin,VEGFA,VHL	 	19 (27)	21	 	 	 	 	 	 	 	 	 	
LXR ligand-LXR-Retinoic acid-RXRα	complex	3	 	 	0.000	2.60E-05	2.16E-02	ERBB2,F3,Focal adhesion kinase,IGFBP2,LXR ligand-LXR-Retinoic acid-RXRα,MAPK1,MYC,Nr1h,NR4A1,PPARD,PTEN,RAF1,SRC (family),STAT1,TGFB1,TP53,tretinoin	 	22 (17)	16	 	 	 	 	 	 	 	 	 	
IL-1R/TLR	group	3	 	 	0.000	2.91E-05	1.16E-02	AR,calpain,IL-1R/TLR,IL10RA,IL1R1,MAPK1,MAPT,MYC,MYD88,OSM,PKD1,PRKCD,PTEN,REL,STAT3,SYK,TLR2,TLR3,TLR4,TLR6,TLR7,TLR9	 	18 (22)	14	 	 	 	MYD88	 	 	 	 	 	
HSP90AA1	enzyme	3	 	 	0.000	2.96E-05	1.44E-02	c-Src,CCND1,EGFR,ERBB2,ERK,ESR1,ESR2,Focal adhesion kinase,FOXO1,GATA1,HNF4A,HSP90AA1,MAPK1,MET,MYC,NFATC1,NFATC4,RAF1,SPRY2,SRC (family),STAT1,STAT3,STAT5B,TP53	 	22 (24)	23	 	prednisolone	 	c-Src	 	 	 	 	 	
TLR2/3/4/9	group	3	 	 	0.000	2.98E-05	1.75E-02	AKT1,AR,calpain,IL10RA,IL1B,MAPK1,MAPT,MYC,MYD88,OSM,P38 MAPK,PKD1,PRKCD,PTEN,REL,SRC (family),STAT1,STAT3,SYK,TLR2,TLR2/3/4/9,TLR3,TLR4,TLR9	 	20 (24)	20	 	 	 	ICAM1,MYD88	 	 	 	 	 	
PXR ligand-PXR-Retinoic acid-RXRα	complex	3	 	 	0.000	3.29E-05	2.32E-02	alitretinoin,ERBB2,Focal adhesion kinase,FOXO1,HNF4A,IGFBP2,MYC,Nr1h,NR1I2,PPARA,PPARD,PTEN,PXR ligand-PXR-Retinoic acid-RXRα,RAF1,RXRA,SRC (family),STAT1,TGFB1,TP53,tretinoin	 	22 (20)	16	 	 	 	 	 	 	 	 	 	
CCNE1	transcription regulator	2	 	 	0.000	3.39E-05	4.00E-03	AR,CCNE1,CDKN1B,ID2,MYC,NANOG,POU5F1,RB1,RBL2,SOX2	 	13 (10)	9	E2F2,EGF,ITGA2,L-triiodothyronine,salvin,tetradecanoylphorbol acetate,TNF,UCN-01	bosutinib,Interferon alpha,PCGF2,Ro 25-6760,tretinoin,U0126	 	 	 	 	 	 	 	
CLEC1B	transmembrane receptor	3	 	 	0.000	3.41E-05	1.15E-02	AKT1,calpain,CD247,CLEC1B,EP300,Focal adhesion kinase,FOXO1,GPIIB-IIIA,Jnk,Mapk,MAPK1,MYD88,NFATC3,NFkB (complex),P38 MAPK,PLCG2,PRKCD,REL,STAT3,SYK,SYK/ZAP,ZAP70	 	15 (22)	18	 	 	 	SYK,SYK/ZAP	 	 	 	 	 	
FXR ligand-FXR-Retinoic acid-RXRα	complex	3	 	 	0.000	3.52E-05	2.70E-02	ERBB2,F3,FXR ligand-FXR-Retinoic acid-RXRα,HNF4A,IGFBP2,MAPK1,MYC,NR1H4,NR4A1,PPARA,PPARD,PTEN,RAF1,RXRA,TGFB1,TP53,tretinoin	 	22 (17)	14	 	 	 	VLDLR	 	 	 	 	 	
