Pathway	pVal	zScore	Genes	type	comparison
NR1I2 Signaling	2.71896663275227	FALSE	DHCR7,FASN,GOT1,HMGCS1,INSIG1	Upstream	Short_Fragment_Only
CEBPB Signaling	2.67366413907125	FALSE	DHCR7,DHX9,GAS1,LDLR,NFE2L1,NRP1,TNFRSF1A,VLDLR	Upstream	Short_Fragment_Only
FABP2 Signaling	2.66554624884907	FALSE	FASN,HMGCR	Upstream	Short_Fragment_Only
FH Signaling	2.66554624884907	FALSE	LDHA,NQO1	Upstream	Short_Fragment_Only
S-equol Signaling	2.66554624884907	FALSE	NFE2L2,NQO1	Upstream	Short_Fragment_Only
HNRNPK Signaling	2.65560772631489	FALSE	ITGA6,LDLR,NFE2L2	Upstream	Short_Fragment_Only
SCARB1 Signaling	2.63078414258986	FALSE	FASN,HMGCR,LDLR	Upstream	Short_Fragment_Only
baicalin Signaling	2.63078414258986	FALSE	MDK,MVP,RBP1	Upstream	Short_Fragment_Only
docosahexaenoic acid Signaling	2.60730304674033	FALSE	ABCD2,FASN,LDLR,NFE2L2,TNFRSF1A	Upstream	Short_Fragment_Only
HSPA5 Signaling	2.60554831917378	FALSE	FASN,IDI1,NQO1	Upstream	Short_Fragment_Only
SQSTM1 Signaling	2.60554831917378	FALSE	NFE2L2,NQO1,RGCC	Upstream	Short_Fragment_Only
ARNTL Signaling	2.58004425151024	FALSE	FASN,NFE2L2,NQO1	Upstream	Short_Fragment_Only
IGFBP2 Signaling	2.58004425151024	FALSE	COL14A1,EFEMP1,ITGA6	Upstream	Short_Fragment_Only
propylthiouracil Signaling	2.5543957967264	FALSE	ITGA6,NRP1,SLC13A3,VLDLR	Upstream	Short_Fragment_Only
ERBB2 Signaling	2.54363396687096	FALSE	ABRACL,ADAM12,FASN,HMGCR,HTRA1,IDI1,ITGA6,LDHA,MAF,NRP1,SQLE	Upstream	Short_Fragment_Only
24-hydroxycholesterol Signaling	2.53910215724345	FALSE	HMGCR,LDLR	Upstream	Short_Fragment_Only
SLC2A1 Signaling	2.53910215724345	FALSE	ALDH1L2,NQO1	Upstream	Short_Fragment_Only
amlodipine Signaling	2.53910215724345	FALSE	HMGCR,LDLR	Upstream	Short_Fragment_Only
sea cucumber body wall meal Signaling	2.53910215724345	FALSE	FASN,HMGCR	Upstream	Short_Fragment_Only
CD5 Signaling	2.53313237964589	FALSE	LDLR,MSMO1,MVK	Upstream	Short_Fragment_Only
laquinimod Signaling	2.52578373592374	FALSE	GPT2,MB21D2,PPP1R3C,TPH1	Upstream	Short_Fragment_Only
D-glucose Signaling	2.52287874528034	FALSE	BCAT1,FASN,GOT1,HMGCR,LDHA,LDLR,NFE2L2,NQO1,NRXN1,PLCG1	Upstream	Short_Fragment_Only
ESRRA Signaling	2.5016894462104	FALSE	GOT1,HMGCR,HMGCS1,IDI1,LDHA	Upstream	Short_Fragment_Only
PI3K (family) Signaling	2.49757288001557	FALSE	FASN,ITGA6,NFE2L2,NQO1	Upstream	Short_Fragment_Only
SPP1 Signaling	2.49214412830417	FALSE	DHCR7,HMGCR,INSIG1,SC5D,SERPINF1	Upstream	Short_Fragment_Only
arsenite Signaling	2.48412615628832	FALSE	ADAM12,NFE2L2,NQO1,PPP1R3C	Upstream	Short_Fragment_Only
CREBZF Signaling	2.48280410205003	FALSE	FASN,INSIG1	Upstream	Short_Fragment_Only
caffeic acid Signaling	2.48280410205003	FALSE	FASN,NFE2L2	Upstream	Short_Fragment_Only
FOS Signaling	2.47366072261016	FALSE	ADAM12,FASN,GAS1,GPSM2,ITGA6,NFE2L2,NQO1,NSDHL,RBP1	Upstream	Short_Fragment_Only
Rxr Signaling	2.46980030179692	FALSE	ABCD2,INSIG1,SERPINF1,TPH1	Upstream	Short_Fragment_Only
MAPK14 Signaling	2.43179827593301	FALSE	EFEMP1,FASN,HMGCR,LDLR,NRP1	Upstream	Short_Fragment_Only
TARBP2 Signaling	2.43062609038495	FALSE	MAF,PROS1	Upstream	Short_Fragment_Only
MAP4K4 Signaling	2.41680122603138	FALSE	AGL,COQ3,FASN,GOT1	Upstream	Short_Fragment_Only
HCAR2 Signaling	2.38090666937326	FALSE	KIF20A,NMI	Upstream	Short_Fragment_Only
acadesine Signaling	2.38090666937326	FALSE	FASN,LDLR	Upstream	Short_Fragment_Only
Insulin Signaling	2.37986394502624	FALSE	FASN,HMGCR,INSIG1,LDHA,NFE2L1,OGT,SQLE,VLDLR	Upstream	Short_Fragment_Only
ARNT Signaling	2.36552272983927	FALSE	GAS1,KIF20A,LDHA,NQO1	Upstream	Short_Fragment_Only
CTNNB1 Signaling	2.34486156518862	FALSE	ABCD2,CNTFR,EDIL3,FASN,HMGCR,HMGCS1,HTRA1,IDI1,ITGA6,PDE1C,TNFRSF1A	Upstream	Short_Fragment_Only
Pde4 Signaling	2.33441900898205	FALSE	HMGCR,LDLR	Upstream	Short_Fragment_Only
SCP2 Signaling	2.33441900898205	FALSE	HMGCR,LDLR	Upstream	Short_Fragment_Only
Sos Signaling	2.31966448658544	FALSE	ADAM12,ITGA6,NFE2L2,NSDHL,RBP1	Upstream	Short_Fragment_Only
tanespimycin Signaling	2.31605286924849	FALSE	FASN,HMGCR,HMGCS1,LDHA	Upstream	Short_Fragment_Only
LCP2 Signaling	2.28988263488818	FALSE	NRP1,PLCG1	Upstream	Short_Fragment_Only
NONO Signaling	2.28988263488818	FALSE	FASN,PDE1C	Upstream	Short_Fragment_Only
(4-(3-chlorophenyl)piperazin-1-yl)(2-ethoxyphenyl)methanone Signaling	2.26841123481326	FALSE	TNFRSF1A	Upstream	Short_Fragment_Only
ADCY3 Signaling	2.26841123481326	FALSE	NRP1	Upstream	Short_Fragment_Only
CLTA Signaling	2.26841123481326	FALSE	LDLR	Upstream	Short_Fragment_Only
CLTB Signaling	2.26841123481326	FALSE	LDLR	Upstream	Short_Fragment_Only
DDX1 Signaling	2.26841123481326	FALSE	HTRA1	Upstream	Short_Fragment_Only
DPP3 Signaling	2.26841123481326	FALSE	NQO1	Upstream	Short_Fragment_Only
DRAM1 Signaling	2.26841123481326	FALSE	VRK1	Upstream	Short_Fragment_Only
Fe3+ Signaling	2.26841123481326	FALSE	HMGCR	Upstream	Short_Fragment_Only
GTx-560 Signaling	2.26841123481326	FALSE	PROS1	Upstream	Short_Fragment_Only
Gm38438 Signaling	2.26841123481326	FALSE	SOX3	Upstream	Short_Fragment_Only
KIF26B Signaling	2.26841123481326	FALSE	NQO1	Upstream	Short_Fragment_Only
MED4 Signaling	2.26841123481326	FALSE	HTRA1	Upstream	Short_Fragment_Only
NFE2L3 Signaling	2.26841123481326	FALSE	NQO1	Upstream	Short_Fragment_Only
ORC3 Signaling	2.26841123481326	FALSE	LMNB2	Upstream	Short_Fragment_Only
ORC4 Signaling	2.26841123481326	FALSE	LMNB2	Upstream	Short_Fragment_Only
PHF2 Signaling	2.26841123481326	FALSE	HTRA1	Upstream	Short_Fragment_Only
R333 Signaling	2.26841123481326	FALSE	MAF	Upstream	Short_Fragment_Only
RBM39 Signaling	2.26841123481326	FALSE	HTRA1	Upstream	Short_Fragment_Only
RBP7 Signaling	2.26841123481326	FALSE	RBP1	Upstream	Short_Fragment_Only
Rap Signaling	2.26841123481326	FALSE	MVP	Upstream	Short_Fragment_Only
SLC1A5 Signaling	2.26841123481326	FALSE	SLC38A1	Upstream	Short_Fragment_Only
Tcp4 Signaling	2.26841123481326	FALSE	HTRA1	Upstream	Short_Fragment_Only
berberrubine Signaling	2.26841123481326	FALSE	LDLR	Upstream	Short_Fragment_Only
columbamine Signaling	2.26841123481326	FALSE	LDLR	Upstream	Short_Fragment_Only
daclizumab Signaling	2.26841123481326	FALSE	MAF	Upstream	Short_Fragment_Only
impromidine Signaling	2.26841123481326	FALSE	LDLR	Upstream	Short_Fragment_Only
metabolite Signaling	2.26841123481326	FALSE	NQO1	Upstream	Short_Fragment_Only
mubritinib Signaling	2.26841123481326	FALSE	MAF	Upstream	Short_Fragment_Only
pentachlorophenol Signaling	2.26841123481326	FALSE	NQO1	Upstream	Short_Fragment_Only
rhapontin Signaling	2.26841123481326	FALSE	FASN	Upstream	Short_Fragment_Only
1,2-dithiol-3-thione Signaling	2.26680273489343	FALSE	DHCR7,MSMO1,NARS1,NFE2L2,NQO1	Upstream	Short_Fragment_Only
JQ1 Signaling	2.26360349772336	FALSE	DHCR24,DHCR7,MVD	Upstream	Short_Fragment_Only
carbenoxolone Signaling	2.24795155218056	FALSE	FASN,HMGCR	Upstream	Short_Fragment_Only
perchlorate Signaling	2.24795155218056	FALSE	NRP1,VLDLR	Upstream	Short_Fragment_Only
tunicamycin Signaling	2.24108810760203	FALSE	FASN,GPT2,MVD,NARS1,SDF2L1	Upstream	Short_Fragment_Only
mir-223 Signaling	2.23284413391782	FALSE	HMGCS1,MSMO1,NQO1,SGPL1	Upstream	Short_Fragment_Only
Map3k7 Signaling	2.22767829327708	FALSE	FASN,GAS1,MVK	Upstream	Short_Fragment_Only
CYP27A1 Signaling	2.20830935097988	FALSE	HMGCR,HMGCS1	Upstream	Short_Fragment_Only
L-buthionine (SR)-sulfoximine Signaling	2.20830935097988	FALSE	NFE2L2,NQO1	Upstream	Short_Fragment_Only
Vegf Signaling	2.20760831050175	FALSE	CNTFR,GPSM2,INSIG1,ITGA6,LDLR,NRP1,OSMR,RGCC	Upstream	Short_Fragment_Only
SYVN1 Signaling	2.19928292171761	FALSE	BCAT1,FASN,ITGA6,NFE2L2	Upstream	Short_Fragment_Only
RIPK2 Signaling	2.19246497193115	FALSE	FASN,HMGCR,LDLR	Upstream	Short_Fragment_Only
clopidogrel Signaling	2.19246497193115	FALSE	ALDH1L2,GPT2,SLC1A4	Upstream	Short_Fragment_Only
halofuginone Signaling	2.18842499412941	FALSE	GOT1,NFE2L2,RGCC,SLC13A3	Upstream	Short_Fragment_Only
progesterone Signaling	2.18508681872493	FALSE	BCAT1,HMGCR,LDHA,NRP1,PCDH1,PROS1,RBP1,SIX4,TNFRSF1A	Upstream	Short_Fragment_Only
TP73 Signaling	2.18309616062434	FALSE	CNTFR,FASN,LDHA,MDK,NRP1,SERPINF1,TNFRSF1A	Upstream	Short_Fragment_Only
mibolerone Signaling	2.1771783546969	FALSE	FASN,HMGCS1,LDLR,SQLE	Upstream	Short_Fragment_Only
LGALS1 Signaling	2.17587416608345	FALSE	DHCR7,INSIG1,MAF	Upstream	Short_Fragment_Only
lipopolysaccharide Signaling	2.17069622716898	FALSE	DHCR24,FASN,GAS1,HMGCR,HTRA1,INSIG1,LDHA,MAF,NFE2L2,NQO1,NRP1,OGT,OSMR,PDE1C,PROS1,RGCC,SERPINF1,TNFRSF1A,VLDLR	Upstream	Short_Fragment_Only
9Z,11E-octadecadienoic acid Signaling	2.17005330405836	FALSE	FASN,LDLR	Upstream	Short_Fragment_Only
ALDH2 Signaling	2.17005330405836	FALSE	PSPH,SLC1A4	Upstream	Short_Fragment_Only
CETP Signaling	2.17005330405836	FALSE	HMGCR,LDLR	Upstream	Short_Fragment_Only
FGF4 Signaling	2.17005330405836	FALSE	HMGCR,HMGCS1	Upstream	Short_Fragment_Only
JINK1/2 Signaling	2.17005330405836	FALSE	FASN,TNFRSF1A	Upstream	Short_Fragment_Only
alvespimycin Signaling	2.17005330405836	FALSE	FASN,HMGCR	Upstream	Short_Fragment_Only
diallyl trisulfide Signaling	2.17005330405836	FALSE	NFE2L2,NQO1	Upstream	Short_Fragment_Only
fibric acid derivative Signaling	2.17005330405836	FALSE	ABCD2,FASN	Upstream	Short_Fragment_Only
quercetin Signaling	2.15552282425432	FALSE	FASN,LDLR,NFE2L1,NFE2L2	Upstream	Short_Fragment_Only
Ins1 Signaling	2.15304467498018	FALSE	FASN,HMGCR,HMGCS1,ITGA6,LDHA,LDLR	Upstream	Short_Fragment_Only
IL2 Signaling	2.14146280243036	FALSE	IDI1,ITGA6,LDLR,MAF,NMI,NRP1,PROS1,RGCC,TNFRSF1A	Upstream	Short_Fragment_Only
EGF Signaling	2.13430394008393	FALSE	FASN,GAS1,GLG1,HMGCS1,IDI1,LDHA,NFE2L1,NRP1	Upstream	Short_Fragment_Only
LCAT Signaling	2.13371266091581	FALSE	HMGCR,LDLR	Upstream	Short_Fragment_Only
diosgenin Signaling	2.13371266091581	FALSE	HMGCR,HMGCS1	Upstream	Short_Fragment_Only
oleoyl-estrone Signaling	2.13371266091581	FALSE	FASN,LDLR	Upstream	Short_Fragment_Only
TAL1 Signaling	2.13371266091581	FALSE	KIF20A,MVD,NDN,PLCG1,ZBTB21	Upstream	Short_Fragment_Only
AGN194204 Signaling	2.11747546204512	FALSE	DHCR7,IDI1,KIF20A,NSDHL,PROS1	Upstream	Short_Fragment_Only
ACOX1 Signaling	2.10292299679058	FALSE	CTBS,FASN,GOT1,NFE2L2	Upstream	Short_Fragment_Only
FXR ligand-FXR-Retinoic acid-RXRα Signaling	2.09908693226233	FALSE	FASN,VLDLR	Upstream	Short_Fragment_Only
streptozocin Signaling	2.07883394936226	FALSE	FASN,HSPG2,NQO1,OGT,TNFRSF1A	Upstream	Short_Fragment_Only
cerivastatin Signaling	2.07883394936226	FALSE	HMGCR,HMGCS1,IDI1	Upstream	Short_Fragment_Only
methylprednisolone Signaling	2.07314329105031	FALSE	GOT1,INSIG1,LDLR,MVK,NFE2L2,NSDHL,RGCC,SLC13A3	Upstream	Short_Fragment_Only
LHX2 Signaling	2.06600683616876	FALSE	NQO1,ROBO2	Upstream	Short_Fragment_Only
linolenic acid Signaling	2.06600683616876	FALSE	ABCD2,FASN	Upstream	Short_Fragment_Only
methyl-beta-cyclodextrin Signaling	2.06600683616876	FALSE	HMGCR,LDLR	Upstream	Short_Fragment_Only
GCG Signaling	2.06348625752111	FALSE	FASN,HMGCR,PPP1R3C	Upstream	Short_Fragment_Only
JAK2 Signaling	2.05207638016827	FALSE	NDN,OSMR,RBP1,VLDLR	Upstream	Short_Fragment_Only
HRAS Signaling	2.04914854111145	FALSE	EFEMP1,FASN,HTRA1,ITGA6,MSMO1,NQO1,NRP1,SQLE,TPH1	Upstream	Short_Fragment_Only
PDGF BB Signaling	2.04575749056068	FALSE	FASN,HMGCR,HMGCS1,LDLR,RBP1,UNC5B	Upstream	Short_Fragment_Only
CPE Signaling	2.03385826726097	FALSE	HMGCR,LDLR	Upstream	Short_Fragment_Only
GAS6 Signaling	2.03385826726097	FALSE	OLIG2,PROS1	Upstream	Short_Fragment_Only
diallyl disulfide Signaling	2.03385826726097	FALSE	NFE2L2,NQO1	Upstream	Short_Fragment_Only
hydroxypropyl-beta-cyclodextrin Signaling	2.03385826726097	FALSE	HMGCR,LDLR	Upstream	Short_Fragment_Only
TO-901317 Signaling	2.03385826726097	FALSE	DHCR7,FASN,ITGA6,LDLR,VLDLR	Upstream	Short_Fragment_Only
Gsk3 Signaling	2.03338901331807	FALSE	FASN,HMGCR,LDLR	Upstream	Short_Fragment_Only
Nr1h Signaling	2.02273378757271	FALSE	ABCD2,FASN,RPE65,VLDLR	Upstream	Short_Fragment_Only
ZBTB17 Signaling	2.00392634551472	FALSE	KIF20A,LDLR,OSMR	Upstream	Short_Fragment_Only
Mir122a,b Signaling	2.00348832784582	FALSE	HMGCR,MVK	Upstream	Short_Fragment_Only
PLIN5 Signaling	2.00348832784582	FALSE	NFE2L2,NQO1	Upstream	Short_Fragment_Only
CNTF Signaling	1.99139982823808	FALSE	CNTFR,FASN,OLIG2	Upstream	Short_Fragment_Only
cisplatin Signaling	1.98716277529483	FALSE	DEPDC1B,FASN,FNDC3B,GAS1,HMGCR,HMGCS1,NMI,NQO1,STARD4,TNFRSF1A	Upstream	Short_Fragment_Only
pirinixic acid Signaling	1.98296666070122	FALSE	FASN,GOT1,HMGCR,HMGCS1,INSIG1,LDLR,SC5D	Upstream	Short_Fragment_Only
ketoconazole Signaling	1.97469413473523	FALSE	FASN,HMGCR	Upstream	Short_Fragment_Only
nitroarginine Signaling	1.97469413473523	FALSE	HMGCR,TNFRSF1A	Upstream	Short_Fragment_Only
4-aminopyrazolo(3,4-d)pyrimidine Signaling	1.97061622231479	FALSE	HMGCR	Upstream	Short_Fragment_Only
ENC1 Signaling	1.97061622231479	FALSE	NQO1	Upstream	Short_Fragment_Only
GSTZ1 Signaling	1.97061622231479	FALSE	NQO1	Upstream	Short_Fragment_Only
HSD17B13 Signaling	1.97061622231479	FALSE	FASN	Upstream	Short_Fragment_Only
MCM2 Signaling	1.97061622231479	FALSE	LMNB2	Upstream	Short_Fragment_Only
MCM3 Signaling	1.97061622231479	FALSE	LMNB2	Upstream	Short_Fragment_Only
MCM4 Signaling	1.97061622231479	FALSE	LMNB2	Upstream	Short_Fragment_Only
ORC1 Signaling	1.97061622231479	FALSE	LMNB2	Upstream	Short_Fragment_Only
ORC6 Signaling	1.97061622231479	FALSE	LMNB2	Upstream	Short_Fragment_Only
PHOSPHO1 Signaling	1.97061622231479	FALSE	PSPH	Upstream	Short_Fragment_Only
Rab11 Signaling	1.97061622231479	FALSE	ITGA6	Upstream	Short_Fragment_Only
UBIAD1 Signaling	1.97061622231479	FALSE	HMGCR	Upstream	Short_Fragment_Only
alirocumab Signaling	1.97061622231479	FALSE	LDLR	Upstream	Short_Fragment_Only
aprotinin Signaling	1.97061622231479	FALSE	VRK1	Upstream	Short_Fragment_Only
enalaprilat Signaling	1.97061622231479	FALSE	LDLR	Upstream	Short_Fragment_Only
isoflurophate Signaling	1.97061622231479	FALSE	VRK1	Upstream	Short_Fragment_Only
mir-663 Signaling	1.97061622231479	FALSE	HSPG2	Upstream	Short_Fragment_Only
procaine Signaling	1.97061622231479	FALSE	HMGCR	Upstream	Short_Fragment_Only
terpenoid Signaling	1.97061622231479	FALSE	NFE2L2	Upstream	Short_Fragment_Only
10E,12Z-octadecadienoic acid Signaling	1.96657624451305	FALSE	ABCD2,ADAM12,FASN,LDLR	Upstream	Short_Fragment_Only
cyclosporin A Signaling	1.96257350205938	FALSE	BCAT1,EDIL3,FASN,HMGCR,LDLR,MAF,PASK	Upstream	Short_Fragment_Only
FGF19 Signaling	1.96257350205938	FALSE	FASN,HMGCR,SQLE	Upstream	Short_Fragment_Only
PIK3R1 Signaling	1.94692155651658	FALSE	LDHA,NFE2L1,NFE2L2	Upstream	Short_Fragment_Only
LPIN1 Signaling	1.94692155651658	FALSE	FASN,HMGCR	Upstream	Short_Fragment_Only
PPARGC1A Signaling	1.93930215964639	FALSE	FASN,INSIG1,LDHA,LDLR,MSMO1,NSDHL	Upstream	Short_Fragment_Only
PD98059 Signaling	1.93181413825384	FALSE	FASN,INSIG1,LDHA,LDLR,NFE2L2,NQO1,OSMR,SQLE	Upstream	Short_Fragment_Only
UCP1 Signaling	1.92081875395238	FALSE	FASN,GOT1,PSPH,XPOT	Upstream	Short_Fragment_Only
L-triiodothyronine Signaling	1.91721462968355	FALSE	ABCD2,FASN,LDLR,MSMO1,MVD,RBP1,SQLE	Upstream	Short_Fragment_Only
butylated hydroxyanisol Signaling	1.91721462968355	FALSE	NFE2L2,NQO1	Upstream	Short_Fragment_Only
crocidolite asbestos Signaling	1.91721462968355	FALSE	BCAT1,TNFRSF1A	Upstream	Short_Fragment_Only
COL18A1 Signaling	1.90657831483776	FALSE	LDHA,NRP1,TNFRSF1A	Upstream	Short_Fragment_Only
PRKAG3 Signaling	1.90308998699194	FALSE	COQ3,GOT1,ITGA6,RGCC	Upstream	Short_Fragment_Only
MAPK1 Signaling	1.89962945488244	FALSE	ADAM12,MVP,NFE2L2,NMI,NRP1,PROS1	Upstream	Short_Fragment_Only
cigarette smoke Signaling	1.89962945488244	FALSE	DNAJB5,NFE2L2,NQO1,SLC1A4,TNFRSF1A	Upstream	Short_Fragment_Only
APP Signaling	1.89962945488244	FALSE	HMGCR,HSPG2,ITGA6,LDHA,LDLR,MAF,MDK,NRP1,PLCG1,SERPINF1,SLC13A3	Upstream	Short_Fragment_Only
RASSF1 Signaling	1.89619627904404	FALSE	EFEMP1,MDK,PROS1	Upstream	Short_Fragment_Only
SATB1 Signaling	1.89279003035213	FALSE	GPT2,MAF,NFE2L2,RIPOR2	Upstream	Short_Fragment_Only
EIF2AK4 Signaling	1.89279003035213	FALSE	OLIG2,PSPH	Upstream	Short_Fragment_Only
GDF2 Signaling	1.88272870434424	FALSE	HTRA1,NRP1,SERPINF1	Upstream	Short_Fragment_Only
metformin Signaling	1.87614835903291	FALSE	FASN,INSIG1,ITGA6,SERPINF1	Upstream	Short_Fragment_Only
NCOR1 Signaling	1.86966623150499	FALSE	DHCR24,FASN,SERPINF1	Upstream	Short_Fragment_Only
SLC13A1 Signaling	1.86966623150499	FALSE	INSIG1,MVD,SDF2L1	Upstream	Short_Fragment_Only
KEAP1 Signaling	1.86646109162978	FALSE	NFE2L2,NQO1	Upstream	Short_Fragment_Only
EWSR1 Signaling	1.84163750790475	FALSE	GAS1,KIF20A	Upstream	Short_Fragment_Only
MTTP Signaling	1.84163750790475	FALSE	GOT1,HMGCR	Upstream	Short_Fragment_Only
ZBTB7B Signaling	1.84163750790475	FALSE	MAF,NRP1	Upstream	Short_Fragment_Only
oleanolic acid Signaling	1.84163750790475	FALSE	ITGA6,NFE2L2	Upstream	Short_Fragment_Only
eicosapentenoic acid Signaling	1.83268266525182	FALSE	LDLR,NFE2L2,TNFRSF1A	Upstream	Short_Fragment_Only
YAP1 Signaling	1.81815641205523	FALSE	FASN,HMGCR,HMGCS1,LDHA	Upstream	Short_Fragment_Only
N-nitro-L-arginine methyl ester Signaling	1.80687540164554	FALSE	HMGCR,INSIG1,LDLR	Upstream	Short_Fragment_Only
TCR Signaling	1.79860287567955	FALSE	BCAT1,MAF,NRP1,PASK,PLCG1,TNFRSF1A	Upstream	Short_Fragment_Only
3-nitrobenzanthrone Signaling	1.79317412396815	FALSE	NQO1	Upstream	Short_Fragment_Only
ACAT1 Signaling	1.79317412396815	FALSE	HMGCR	Upstream	Short_Fragment_Only
AGAP2 Signaling	1.79317412396815	FALSE	UNC5B	Upstream	Short_Fragment_Only
CDC6 Signaling	1.79317412396815	FALSE	LMNB2	Upstream	Short_Fragment_Only
CNPY2 Signaling	1.79317412396815	FALSE	LDLR	Upstream	Short_Fragment_Only
DHCR7 Signaling	1.79317412396815	FALSE	HMGCR	Upstream	Short_Fragment_Only
DUB Signaling	1.79317412396815	FALSE	LDLR	Upstream	Short_Fragment_Only
ELOVL2 Signaling	1.79317412396815	FALSE	FASN	Upstream	Short_Fragment_Only
EMP2 Signaling	1.79317412396815	FALSE	ITGA6	Upstream	Short_Fragment_Only
FLOT2 Signaling	1.79317412396815	FALSE	TNFRSF1A	Upstream	Short_Fragment_Only
GPC3 Signaling	1.79317412396815	FALSE	LDLR	Upstream	Short_Fragment_Only
HNRNPF Signaling	1.79317412396815	FALSE	NFE2L2	Upstream	Short_Fragment_Only
JMY Signaling	1.79317412396815	FALSE	HTRA1	Upstream	Short_Fragment_Only
KRT5 Signaling	1.79317412396815	FALSE	SERPINF1	Upstream	Short_Fragment_Only
LDLRAP1 Signaling	1.79317412396815	FALSE	HMGCR	Upstream	Short_Fragment_Only
LSS Signaling	1.79317412396815	FALSE	LDLR	Upstream	Short_Fragment_Only
MED24 Signaling	1.79317412396815	FALSE	HTRA1	Upstream	Short_Fragment_Only
MitoBloCK-6 Signaling	1.79317412396815	FALSE	PSPH	Upstream	Short_Fragment_Only
N(1)-guanyl-1,7-diaminoheptane Signaling	1.79317412396815	FALSE	MVK	Upstream	Short_Fragment_Only
OLIG1 Signaling	1.79317412396815	FALSE	OLIG2	Upstream	Short_Fragment_Only
PURB Signaling	1.79317412396815	FALSE	HTRA1	Upstream	Short_Fragment_Only
RECQL Signaling	1.79317412396815	FALSE	LMNB2	Upstream	Short_Fragment_Only
SCN1B Signaling	1.79317412396815	FALSE	SCN2A	Upstream	Short_Fragment_Only
TOP2B Signaling	1.79317412396815	FALSE	FASN	Upstream	Short_Fragment_Only
apomine Signaling	1.79317412396815	FALSE	HMGCR	Upstream	Short_Fragment_Only
chitosan Signaling	1.79317412396815	FALSE	HMGCR	Upstream	Short_Fragment_Only
compound 48/80 Signaling	1.79317412396815	FALSE	LDLR	Upstream	Short_Fragment_Only
lyral Signaling	1.79317412396815	FALSE	PDE1C	Upstream	Short_Fragment_Only
mir-455 Signaling	1.79317412396815	FALSE	NDN	Upstream	Short_Fragment_Only
sulfurbutylether-beta-cyclodextrin Signaling	1.79317412396815	FALSE	LDLR	Upstream	Short_Fragment_Only
HNF1A Signaling	1.79317412396815	FALSE	GOT1,HMGCR,KIF20A,LDLR,TNFRSF1A,TSC22D2,VLDLR	Upstream	Short_Fragment_Only
amiodarone Signaling	1.79317412396815	FALSE	LDLR,WIPI1	Upstream	Short_Fragment_Only
clofibrate Signaling	1.7851561519523	FALSE	HMGCR,LDLR,NQO1	Upstream	Short_Fragment_Only
trans-hydroxytamoxifen Signaling	1.77728352885242	FALSE	LDHA,PPP1R3C,SERPINF1,UNC5B	Upstream	Short_Fragment_Only
CYP1A1 Signaling	1.77211329538633	FALSE	LMNB2,NQO1,VLDLR	Upstream	Short_Fragment_Only
STAT5a/b Signaling	1.77211329538633	FALSE	IDI1,MAF,RBP1	Upstream	Short_Fragment_Only
TAZ Signaling	1.77211329538633	FALSE	LDHA,LDLR,VLDLR	Upstream	Short_Fragment_Only
cephaloridine Signaling	1.77211329538633	FALSE	NQO1,OSMR,TPH1	Upstream	Short_Fragment_Only
FGFR3 Signaling	1.77211329538633	FALSE	MAF,SOX3	Upstream	Short_Fragment_Only
xanthohumol Signaling	1.77211329538633	FALSE	FASN,NQO1	Upstream	Short_Fragment_Only
PPARG Signaling	1.76700388960785	FALSE	FASN,HMGCR,INSIG1,LDLR,MVD,NFE2L2,VLDLR	Upstream	Short_Fragment_Only
CST5 Signaling	1.76447155309245	FALSE	DHX9,MVP,NRP1,RBP1,SGPL1	Upstream	Short_Fragment_Only
acetaminophen Signaling	1.7619538968712	FALSE	HMGCR,HMGCS1,NQO1,SERPINF1	Upstream	Short_Fragment_Only
NR1H2 Signaling	1.74957999769111	FALSE	FASN,HMGCR,LDLR	Upstream	Short_Fragment_Only
22(R)-hydroxycholesterol Signaling	1.74957999769111	FALSE	FASN,LDLR	Upstream	Short_Fragment_Only
DLL4 Signaling	1.74957999769111	FALSE	MAF,UNC5B	Upstream	Short_Fragment_Only
GDF9 Signaling	1.74957999769111	FALSE	HSPG2,ITGA6	Upstream	Short_Fragment_Only
S-adenosylmethionine Signaling	1.74957999769111	FALSE	FASN,MAF	Upstream	Short_Fragment_Only
8-bromo-cAMP Signaling	1.74714696902011	FALSE	LDLR,NQO1,NRP1,VLDLR	Upstream	Short_Fragment_Only
ionomycin Signaling	1.73754891026957	FALSE	LDHA,LDLR,MAF,NRP1	Upstream	Short_Fragment_Only
dexamethasone Signaling	1.73754891026957	FALSE	ADAM12,DHCR24,DHX9,FASN,GAS1,GOT1,LDHA,LDLR,MAF,MVK,MVP,NFE2L1,NQO1,OLIG2,RGCC,SC5D,SERPINF1,SLC13A3,TPH1	Upstream	Short_Fragment_Only
PGR Signaling	1.73518217699046	FALSE	CTBS,GOT1,ITGA6,MVP,PCDH1	Upstream	Short_Fragment_Only
4-methylnitrosoamino-1-(3-pyridinyl)-1-butanone Signaling	1.7281583934635	FALSE	FASN,NFE2L2	Upstream	Short_Fragment_Only
arachidonic acid Signaling	1.71669877129645	FALSE	FASN,LDLR,TNFRSF1A	Upstream	Short_Fragment_Only
caffeic acid phenethyl ester Signaling	1.71669877129645	FALSE	ABCD2,NFE2L2,NQO1	Upstream	Short_Fragment_Only
STAT5B Signaling	1.71219827006977	FALSE	ABCD2,MAF,NQO1,PPP1R3C,TNFRSF1A	Upstream	Short_Fragment_Only
